,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,endDate,operatingIncome,otherOperatingExpenses,interestExpense,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,minorityInterest,otherCurrentLiab,totalAssets,endDate,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable
2022-03-31,153507000.0,9991000.0,110441000.0,93586000.0,324750000.0,214856000.0,1648684800.0,214856000.0,972000.0,-76466000.0,42675000.0,1089913000.0,875057000.0,765163000.0,-61349000.0,110832000.0,110441000.0,445808000.0,4242275000.0,1743722000.0,9991000.0,307905000.0,5995988000.0,1648684800.0,1460037000.0,71969000.0,291504000.0,572829000.0,2171701000.0,-7819000.0,83533000.0,13714000.0,1188694000.0,37190000.0,226601000.0,15071000.0,1593932000.0,1602241000.0,98773000.0,-873787000.0,492795000.0,928594000.0,1749308000.0,95169000.0,306318000.0
2021-12-31,99367000.0,9200000.0,70817000.0,179741000.0,274851000.0,111431000.0,1640908800.0,111431000.0,-16321000.0,-66934000.0,28372000.0,1017947000.0,906516000.0,743096000.0,-12064000.0,70995000.0,70817000.0,416401000.0,4219287000.0,1845283000.0,9200000.0,104746000.0,6073770000.0,1640908800.0,1437253000.0,61276000.0,385218000.0,568458000.0,2170210000.0,22812000.0,72091000.0,33722000.0,1206874000.0,25195000.0,375056000.0,47648000.0,1565182000.0,1742471000.0,107415000.0,-741328000.0,,811491000.0,1749380000.0,72610000.0,356881000.0
2021-09-30,136335000.0,2803000.0,94963000.0,108194000.0,306540000.0,199665000.0,1632960000.0,199665000.0,-1319000.0,-54808000.0,39946000.0,1028830000.0,829165000.0,722290000.0,-63330000.0,96389000.0,94963000.0,306136000.0,4288052000.0,1814992000.0,2803000.0,159731000.0,6105847000.0,1632960000.0,1460037000.0,34981000.0,365330000.0,556053000.0,1991656000.0,-10375000.0,76503000.0,25930000.0,1171871000.0,30741000.0,365446000.0,14461000.0,1411761000.0,1901073000.0,418718000.0,-482800000.0,938812000.0,832971000.0,1899453000.0,68379000.0,290605000.0
2021-06-30,92638000.0,1331000.0,65534000.0,102402000.0,258244000.0,156501000.0,1625011200.0,156501000.0,-659000.0,-37767000.0,27143000.0,932066000.0,775565000.0,673822000.0,-63863000.0,65495000.0,65534000.0,291166000.0,3561298000.0,1757007000.0,1331000.0,157292000.0,5319636000.0,1625011200.0,1454986000.0,31888000.0,312718000.0,535632000.0,1899273000.0,-10697000.0,68267000.0,35433000.0,1481018000.0,21385000.0,734082000.0,14139000.0,1389838000.0,1469548000.0,201544000.0,-433432000.0,570835000.0,759878000.0,906945000.0,71514000.0,271937000.0
