TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
TTEN3;9,20;0,17;10,47;1,98;0,91;12,87;5,99;7,46;13,04;13,02;-0,08;-0,01;0,78;2,47;-3,86;1,93;18,93;8,69;8,40;0,46;0,54;1,16;;;5.365.972,96;4,64;0,88;0,22;4.585.051.058,28
TUPY3;23,67;1,83;11,57;1,28;0,49;16,37;6,98;3,73;6,18;8,71;2,53;0,52;0,43;1,43;-1,29;2,24;11,06;4,24;9,55;0,38;0,62;1,14;16,82;;15.096.384,42;18,49;2,05;0,08;3.409.797.875,00
UGPA3;13,46;5,82;9,07;1,38;0,41;3,97;1,50;1,00;5,89;11,22;7,74;1,30;0,12;2,04;-0,94;1,98;11,18;3,00;5,86;0,27;0,73;3,01;7,24;-5,60;60.401.974,29;9,72;1,48;0,08;14.932.167.541,20
UNIP3;82,24;17,10;3,97;3,23;1,32;45,28;46,62;31,36;2,67;2,61;-0,14;-0,16;1,24;5,24;-2,65;2,02;81,47;33,34;50,24;0,41;0,59;1,06;47,87;50,28;2.586.479,08;25,44;20,72;0,02;8.785.664.331,51
UNIP6;84,94;18,21;4,10;3,34;1,37;45,28;46,62;31,36;2,76;2,61;-0,14;-0,16;1,29;5,41;-2,73;2,02;81,47;33,34;50,24;0,41;0,59;1,06;47,87;50,28;18.856.372,17;25,44;20,72;0,02;8.785.664.331,51
USIM3;8,42;20,71;1,74;0,44;0,26;27,12;22,57;18,09;1,40;1,49;0,06;0,02;0,32;0,69;-0,53;3,51;25,44;14,66;19,98;0,58;0,36;0,81;31,89;;4.894.837,38;18,98;4,83;-0,18;10.799.773.719,20
USIM5;8,94;21,45;1,85;0,47;0,27;27,12;22,57;18,09;1,48;1,49;0,06;0,02;0,33;0,73;-0,57;3,51;25,44;14,66;19,98;0,58;0,36;0,81;31,89;;147.531.330,79;18,98;4,83;-0,19;10.799.773.719,20
VALE3;67,51;17,65;3,11;1,74;0,73;53,70;43,70;41,78;2,98;3,24;0,26;0,15;1,30;15,77;-0,90;1,32;55,74;23,46;34,13;0,42;0,56;0,56;25,41;50,75;2.099.321.698,67;38,91;21,69;0,23;322.622.814.145,13
VAMO3;14,78;1,33;29,26;5,01;1,14;39,40;29,73;13,05;12,85;16,79;3,95;1,54;3,82;6,36;-1,76;2,05;17,13;3,90;9,05;0,23;0,77;0,30;571,04;549,36;25.617.178,33;2,95;0,51;0,37;14.430.112.316,90
VBBR3;18,43;3,16;9,22;1,71;0,58;5,05;1,91;1,64;7,89;11,44;3,53;0,76;0,15;2,12;-1,20;2,15;18,52;6,32;7,90;0,34;0,66;3,86;8,47;;173.259.534,79;10,80;2,00;-0,21;21.529.200.000,00
VITT3;9,88;2,31;12,76;2,85;1,61;36,15;17,65;13,58;9,81;11,44;1,68;0,49;1,73;4,80;-5,38;1,91;22,36;12,60;15,83;0,56;0,43;0,93;;;1.099.295,33;3,46;0,77;0,52;1.406.172.721,81
VIVA3;24,38;1,35;16,91;4,13;2,25;67,90;20,81;21,47;17,44;16,88;-0,53;-0,13;3,63;6,34;-5,87;2,35;24,45;13,28;17,05;0,54;0,46;0,62;;;21.060.183,92;5,90;1,44;0,11;5.749.053.697,46
VIVT3;45,29;7,90;13,88;1,12;0,63;43,12;14,59;11,97;11,39;13,37;1,99;0,19;1,66;-9,75;-0,74;0,70;8,04;4,56;7,24;0,57;0,43;0,38;0,71;6,02;81.579.214,83;40,57;3,26;0,98;75.898.226.145,46
VLID3;10,52;2,76;18,63;0,76;0,29;24,98;7,70;2,04;4,93;9,58;4,58;0,71;0,38;1,98;-0,54;1,48;4,07;1,57;7,11;0,39;0,60;0,77;4,98;-12,01;2.512.445,50;13,88;0,56;-0,15;879.188.211,72
VULC3;12,48;2,80;8,39;2,03;1,41;35,86;17,39;15,96;7,70;8,27;0,49;0,13;1,34;3,27;-4,13;2,87;24,18;16,75;21,13;0,69;0,31;1,05;10,48;59,24;4.312.609,83;6,15;1,49;0,11;3.096.528.674,40
VVEO3;17,64;2,30;11,02;2,30;0,74;17,97;8,30;6,91;9,17;9,87;0,60;0,15;0,76;2,07;-2,16;2,20;20,87;6,72;12,62;0,32;0,68;0,97;;;2.362.584,54;7,67;1,60;0,05;5.107.301.976,00
WEGE3;28,84;1,63;34,16;9,02;4,68;27,88;15,77;13,25;28,69;28,45;-0,05;-0,02;4,52;16,91;-14,56;1,69;26,42;13,69;21,22;0,52;0,47;1,03;20,26;25,96;210.537.048,75;3,20;0,84;4,34;120.253.160.642,70
WIZS3;7,88;7,46;7,78;3,60;0,66;59,67;40,34;20,07;3,87;4,07;0,18;0,16;1,56;-25,06;-0,77;0,84;46,25;8,50;21,78;0,18;0,55;0,42;15,13;2,22;5.736.744,46;2,19;1,01;-0,36;1.266.465.673,44
YDUQ3;14,80;0,85;23,95;1,39;0,45;55,33;13,49;4,24;7,53;13,84;6,30;1,17;1,02;3,49;-0,64;1,84;5,82;1,90;6,22;0,33;0,67;0,45;6,64;-12,30;53.491.092,58;10,61;0,62;-0,03;4.580.696.771,82
