TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AMBP3;30,18;1,00;21,42;3,30;0,57;21,59;16,99;6,58;8,29;13,80;5,51;2,19;1,41;2,70;-0,93;2,26;15,40;2,68;7,10;0,17;0,80;0,41;;;28.583.256,96;9,15;1,41;0,16;3.408.396.045,84
AMER3;15,04;4,13;23,93;0,89;0,31;30,11;4,29;2,15;12,00;19,24;7,24;0,54;0,51;1,55;-0,58;1,76;3,72;1,30;1,98;0,35;0,65;0,61;21,42;;210.222.352,71;16,90;0,63;-0,08;13.643.038.176,00
ANIM3;5,09;;-8,94;0,72;0,19;55,89;11,91;-7,33;5,50;15,44;9,93;1,30;0,66;2,23;-0,24;1,70;-8,06;-2,12;3,79;0,26;0,70;0,29;22,51;;13.154.269,00;7,06;-0,57;0,01;2.055.692.217,45
ARML3;13,50;1,90;59,57;4,11;1,46;47,20;32,46;14,69;26,96;29,71;2,75;0,42;8,75;3,59;-2,98;4,78;6,90;2,44;4,62;0,35;0,65;0,17;;;3.359.788,04;3,28;0,23;0,23;4.667.753.533,50
ARZZ3;87,08;1,94;21,57;3,83;2,38;52,81;16,73;11,78;15,19;14,51;-0,68;-0,17;2,54;11,38;-4,99;1,66;17,75;11,01;18,91;0,62;0,38;0,94;18,73;30,72;80.676.875,08;22,75;4,04;0,01;9.561.054.750,52
ASAI3;16,96;1,01;14,31;6,91;0,68;16,73;5,80;3,39;8,36;11,38;3,02;2,49;0,49;-39,84;-1,00;0,95;48,26;4,78;18,25;0,10;0,90;1,41;;;122.303.757,46;2,46;1,19;-3,41;22.867.722.015,36
AURA33;28,83;9,34;5,53;1,34;0,62;41,30;27,82;15,68;3,11;3,08;-0,04;-0,02;0,87;2,90;-1,14;1,86;24,29;11,16;16,45;0,46;0,54;0,71;;;2.778.591,25;21,48;5,22;-0,17;2.039.505.121,80
AURE3;14,14;0,71;537,60;1,10;0,50;28,70;30,66;1,46;25,55;28,55;3,00;0,13;7,83;5,96;-0,62;1,77;0,21;0,09;2,68;0,45;0,55;0,06;;;39.171.410,04;12,82;0,03;;14.140.000.000,00
AZUL4;13,42;;13,68;-1,09;0,95;17,86;1,33;10,94;112,47;162,56;131,61;;1,50;-2,51;-1,33;0,43;-7,93;6,97;2,48;-0,88;1,88;0,64;8,38;;135.147.658,33;-12,37;0,98;-0,12;4.669.878.968,74
B3SA3;12,00;5,88;16,04;3,36;1,44;89,78;59,11;44,83;12,17;11,32;-0,85;-0,23;7,19;9,23;-2,36;1,67;20,92;8,99;11,60;0,43;0,57;0,20;34,69;25,83;432.218.823,25;3,58;0,75;3,92;73.188.000.000,00
BBAS3;37,13;8,24;5,22;0,72;0,05;31,08;16,23;13,82;4,44;4,44;;;0,72;2,70;-0,05;7,70;13,75;1,02;;0,07;0,92;0,07;-6,50;23,75;338.120.388,50;51,76;7,12;0,10;106.392.933.952,60
BBDC3;15,19;3,96;7,02;1,05;0,10;39,92;22,47;17,82;5,57;6,16;;;1,25;1,76;-0,10;5,37;15,00;1,36;;0,09;0,91;0,08;-5,09;5,20;89.394.238,58;14,43;2,16;0,36;178.979.935.357,19
BBDC4;18,40;3,60;8,50;1,28;0,12;39,92;22,47;17,82;6,74;6,16;;;1,52;2,14;-0,12;5,37;15,00;1,36;;0,09;0,91;0,08;-5,09;5,20;495.823.392,33;14,43;2,16;0,44;178.979.935.357,19
