TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
ECCY;25,19;;9,92;2,57;1,74;100,00;92,58;134,32;14,40;7,64;0,87;0,15;13,33;51,13;-1,82;3,25;25,90;17,49;15,01;0,68;0,32;0,13;;;;9,80;2,54;;383.081.897,60
ECHO;48,24;;21,97;2,83;1,16;14,68;2,34;1,68;15,79;16,41;0,62;0,11;0,37;8,74;-2,76;1,30;12,89;5,27;10,99;0,41;0,59;3,13;10,68;15,07;;17,04;2,20;;1.284.674.616,00
ECL;175,38;1,15;45,20;7,05;2,36;38,34;11,76;8,17;31,41;36,85;5,44;1,22;3,69;45,48;-3,07;1,29;15,59;5,22;8,51;0,34;0,66;0,64;-0,64;-1,67;;24,89;3,88;;49.981.405.896,00
ECOL;47,99;;283,36;2,42;0,84;23,59;3,95;0,54;38,71;55,88;17,18;1,07;1,53;8,53;-1,05;1,95;0,85;0,30;2,52;0,35;0,65;0,55;15,64;-31,05;;19,81;0,17;;1.512.275.277,00
ECOLW;5,18;;30,59;0,26;0,09;23,59;3,95;0,54;4,18;55,88;17,18;1,07;0,17;0,92;-0,11;1,95;0,85;0,30;2,52;0,35;0,65;0,55;15,64;-31,05;;19,81;0,17;;1.512.275.277,00
ECOM;15,99;;11,24;2,72;2,08;76,13;8,83;23,74;30,24;24,69;-5,54;-0,50;2,67;5,71;-4,84;2,76;24,18;18,47;-6,20;0,76;0,24;0,78;8,18;;;5,88;1,42;;459.371.913,00
ECPG;56,45;;3,41;1,09;0,30;0,00;40,44;24,31;2,05;6,05;4,01;2,14;0,83;;-0,30;;32,14;8,88;13,58;0,28;0,72;0,37;9,12;35,58;;51,57;16,58;;1.348.059.870,00
ED;100,93;3,12;22,11;1,76;0,55;53,35;18,01;11,16;13,70;22,97;9,26;1,19;2,47;-44,35;-0,61;0,88;7,94;2,49;5,06;0,31;0,69;0,22;2,52;1,57;;57,50;4,57;;35.787.971.353,00
EDRY;15,90;;1,18;0,52;0,27;82,09;62,11;53,21;1,01;2,09;1,08;0,55;0,63;43,75;-0,31;1,06;44,03;23,33;30,38;0,53;0,47;0,44;52,24;;;30,69;13,52;;46.415.280,00
EDU;24,55;;111,62;1,02;0,62;50,19;-3,65;0,96;-29,25;1,71;30,96;-1,07;1,07;1,49;-2,11;2,48;0,91;0,56;-4,48;0,62;0,38;0,59;23,67;8,26;;24,19;0,22;;4.166.051.530,00
EDUC;3,31;9,06;5,66;0,61;0,27;67,80;6,42;4,08;3,60;9,28;5,68;0,96;0,23;0,82;-0,83;1,92;10,75;4,72;6,61;0,44;0,56;1,16;5,93;23,76;;5,44;0,58;;28.793.028,00
EEFT;102,00;;37,11;4,96;0,97;38,75;7,99;4,27;19,83;20,52;0,69;0,17;1,59;4,29;-3,00;1,51;13,37;2,62;5,48;0,20;0,80;0,61;8,87;-16,52;;20,56;2,75;;5.057.282.400,00
EFC;15,61;11,53;-14,12;0,77;0,15;100,00;25,08;-46,74;26,33;145,69;119,37;3,51;6,60;;-0,15;;-5,48;-1,07;0,32;0,20;0,80;0,02;15,53;;;20,15;-1,11;;935.941.258,00
EFX;212,78;0,73;34,73;6,84;2,32;59,07;21,86;14,54;23,11;27,95;4,85;1,44;5,05;-20,35;-2,64;0,51;19,71;6,68;9,58;0,34;0,66;0,46;9,38;8,77;;31,09;6,13;;26.044.314.556,00
EGAN;9,71;;266,82;5,49;2,65;74,05;1,61;1,31;215,77;166,53;-49,23;-1,25;3,48;7,73;-13,45;1,75;2,06;0,99;2,06;0,48;0,52;0,76;2,45;;;1,77;0,04;;308.979.968,00
EGLE;48,83;16,90;2,13;0,87;0,55;100,00;44,91;41,71;1,98;2,51;0,53;0,23;0,89;6,20;-0,68;1,79;40,93;25,55;29,75;0,62;0,38;0,61;36,71;;;55,91;22,89;;668.546.179,00
EGO;6,11;;-2,43;0,35;0,25;51,07;19,18;-51,02;6,46;6,73;0,28;0,01;1,24;2,29;-0,29;3,62;-14,27;-10,30;1,51;0,72;0,28;0,20;16,81;;;17,63;-2,52;;1.128.452.845,00
EGOV;34,00;;33,66;7,88;4,97;35,99;19,07;14,90;26,29;23,60;-2,69;-0,81;5,01;8,96;-47,39;2,63;23,40;14,77;23,40;0,63;0,37;0,99;9,51;10,52;;4,32;1,01;;2.308.770.340,00
EGRX;36,82;;20,52;1,96;1,22;73,55;15,45;8,37;11,12;11,43;0,32;0,06;1,72;5,47;-2,50;1,78;9,58;5,97;8,51;0,62;0,38;0,71;-1,97;;;18,74;1,79;;467.562.452,00
EGY;5,31;1,22;3,35;1,86;0,85;68,30;36,65;31,98;2,92;2,44;-0,48;-0,31;1,07;-38,92;-1,47;0,95;55,51;25,26;55,01;0,46;0,54;0,79;27,20;;;2,86;1,58;;312.770.151,00
EHC;52,96;2,11;16,12;2,64;0,75;94,38;13,76;6,22;7,29;11,47;4,17;1,51;1,00;26,82;-0,87;1,24;16,37;4,63;11,43;0,28;0,71;0,74;7,05;10,73;;20,07;3,29;;5.284.221.696,00
EIG;41,67;4,85;21,87;1,16;0,31;9,90;9,73;7,93;17,82;15,73;-2,09;-0,14;1,73;;-0,31;;5,32;1,41;5,38;0,27;0,73;0,18;-2,05;2,26;;35,82;1,91;;1.137.045.123,00
EIGI;9,49;;72,38;6,04;0,51;57,15;15,88;1,69;7,69;16,18;8,49;6,67;1,22;-5,53;-0,58;0,56;8,34;0,71;7,82;0,08;0,92;0,42;;;;1,57;0,13;;1.344.859.463,74
EIX;71,79;3,85;49,70;1,74;0,36;36,89;8,91;3,32;18,51;38,24;19,73;1,85;1,65;-7,59;-0,39;0,61;3,49;0,73;2,80;0,21;0,79;0,22;4,66;-8,28;;41,35;1,44;;27.383.003.280,00
EL;281,62;0,83;29,99;16,36;4,71;76,48;23,22;18,53;23,93;24,32;0,39;0,26;5,56;24,63;-8,49;1,75;54,57;15,71;30,50;0,29;0,67;0,85;7,56;20,82;;17,21;9,39;;100.636.118.464,00
ELAN;18,09;;-49,01;1,20;0,55;56,80;0,77;-3,77;238,24;392,58;154,33;0,78;1,85;4,36;-0,70;2,47;-2,45;-1,12;0,10;0,46;0,54;0,30;10,34;;;15,06;-0,37;;8.576.715.024,00
ELAT;29,45;8,49;-79,79;1,96;0,90;56,80;0,77;-3,77;387,85;392,58;154,33;0,78;3,01;7,09;-1,14;2,47;-2,45;-1,12;0,10;0,46;0,54;0,30;10,34;;;15,06;-0,37;;8.576.715.024,00
ELF;38,42;;72,03;6,04;3,92;65,31;8,88;6,69;54,30;54,93;0,63;0,07;4,82;13,00;-6,78;3,51;8,39;5,44;7,07;0,65;0,35;0,81;7,76;-8,25;;6,36;0,53;;2.014.145.448,00
ELP;6,73;20,64;20,30;4,21;1,91;20,17;22,64;19,72;17,68;18,43;0,75;0,18;4,00;26,42;-2,51;1,44;20,75;9,42;13,28;0,45;0,55;0,48;2,77;26,95;;1,60;0,33;;18.417.007.074,00
ELTK;4,35;;4,68;1,19;0,59;21,21;6,76;14,96;10,35;8,15;-2,21;-0,25;0,70;1,85;-1,31;2,35;25,48;12,55;-3,82;0,49;0,51;0,84;-1,81;;;3,65;0,93;;25.446.195,00
ELY;24,77;;30,54;1,21;0,56;59,97;7,16;4,02;17,16;20,86;3,70;0,26;1,23;14,99;-0,67;1,29;3,95;1,84;5,06;0,46;0,54;0,46;29,18;11,14;;20,51;0,81;;4.576.762.808,00
EME;123,72;0,42;16,26;3,13;1,19;14,53;5,00;3,59;11,67;11,67;0,00;0,00;0,58;8,45;-3,02;1,30;19,23;7,30;17,26;0,38;0,62;2,03;5,57;16,09;;39,56;7,61;;6.105.371.676,00
EMKR;2,74;;5,45;0,74;0,55;36,59;11,93;11,69;5,34;1,13;-4,20;-0,58;0,64;0,88;-2,33;5,39;13,51;10,03;13,52;0,74;0,26;0,86;11,49;25,41;;3,73;0,50;;102.807.540,00
EML;21,75;2,02;20,68;1,15;0,49;22,00;6,07;2,58;8,77;12,79;4,02;0,53;0,53;1,63;-0,96;2,66;5,55;2,39;7,26;0,43;0,57;0,93;10,71;-1,15;;18,96;1,05;;135.224.100,00
EMN;100,38;2,96;10,10;2,32;0,83;22,37;15,64;11,18;7,22;9,88;2,66;0,85;1,13;14,42;-1,13;1,27;22,92;8,20;13,73;0,36;0,64;0,73;3,07;0,07;;43,34;9,93;;12.327.517.230,00
EMR;90,29;2,28;16,97;5,20;1,45;40,94;21,79;16,45;12,81;14,97;2,16;0,88;2,79;95,26;-1,94;1,06;30,64;8,53;15,40;0,28;0,72;0,52;4,66;7,09;;17,37;5,32;;53.632.260.000,00
ENB;43,33;6,17;23,17;1,83;0,65;36,46;18,55;9,33;11,66;19,66;8,01;1,25;2,16;-14,99;-0,70;0,58;7,88;2,83;5,91;0,36;0,64;0,30;7,38;29,58;;23,74;1,87;;87.734.124.702,00
ENBA;25,05;6,36;13,39;1,06;0,38;36,46;18,55;9,33;6,74;19,66;8,01;1,25;1,25;-8,67;-0,40;0,58;7,88;2,83;5,91;0,36;0,64;0,30;7,38;29,58;;23,74;1,87;;87.734.124.702,00
ENBL;7,05;2,34;7,18;;0,26;46,68;18,53;12,53;4,85;11,12;6,27;;0,90;-4,03;-0,27;0,41;;3,63;15,81;0,00;0,39;0,29;0,37;;;0,00;0,98;;3.073.037.895,00
ENIA;4,81;1,81;10,45;1,07;0,42;42,04;22,41;6,45;3,01;2,57;-0,44;-0,16;0,67;-11,72;-0,55;0,87;10,21;4,01;26,08;0,39;0,61;0,62;16,20;2,25;;4,51;0,46;;10.320.499.540,00
ENLC;10,81;3,99;29,22;4,01;0,60;19,86;3,73;2,00;15,68;28,41;12,73;3,25;0,58;75,47;-0,70;1,06;13,72;2,04;5,45;0,15;0,85;1,02;9,47;;;2,70;0,37;;5.177.270.054,00
ENPH;294,00;;195,99;88,30;16,34;40,31;14,75;11,71;155,51;155,66;0,15;0,09;22,94;31,71;-56,80;3,62;45,05;8,34;13,44;0,19;0,81;0,71;33,77;;;3,33;1,50;;39.824.446.200,00
ENR;31,89;3,76;11,00;4,55;0,44;36,81;12,55;6,82;5,98;14,99;9,00;6,84;0,75;2,62;-0,64;2,12;41,32;3,98;8,93;0,10;0,90;0,58;13,08;4,73;;7,01;2,90;;2.272.312.383,00
ENS;71,05;0,99;20,07;1,94;0,77;22,34;6,26;4,29;13,75;18,02;4,27;0,60;0,86;2,30;-1,66;2,70;9,66;3,85;6,46;0,40;0,60;0,90;7,24;-2,12;;36,64;3,54;;2.888.367.230,00
ENSG;91,24;0,24;24,72;4,50;1,61;17,62;9,92;7,27;18,12;17,62;-0,50;-0,12;1,80;33,46;-2,07;1,28;18,22;6,53;16,74;0,36;0,64;0,90;9,69;31,24;;20,26;3,69;;5.044.650.476,00
ENTG;105,47;0,36;34,90;8,63;4,79;46,58;24,61;18,48;26,22;27,19;0,98;0,32;6,45;15,75;-8,21;3,68;24,73;13,71;18,96;0,55;0,45;0,74;14,36;33,32;;12,22;3,02;;15.711.254.174,00
ENVA;38,01;;5,93;1,10;0,37;100,00;33,24;19,34;3,45;8,07;4,62;1,47;1,15;0,49;-2,56;9,13;18,50;6,30;9,83;0,34;0,66;0,33;6,56;49,25;;34,62;6,41;;1.216.722.906,00
EOG;118,99;6,27;12,22;3,13;1,83;87,64;33,74;25,71;9,31;9,59;0,28;0,09;3,14;29,24;-2,33;1,41;25,58;14,97;21,43;0,59;0,41;0,58;19,50;;;38,07;9,74;;69.733.435.055,00
EPAC;22,19;0,18;118,17;3,52;1,62;45,66;5,28;1,93;43,23;45,95;2,72;0,22;2,28;5,57;-2,99;2,72;2,98;1,37;3,41;0,46;0,54;0,71;-14,39;;;6,30;0,19;;1.290.170.980,00
EPAM;449,20;;70,36;9,83;7,23;32,60;9,19;8,21;62,81;59,60;-3,21;-0,50;5,77;15,39;-21,40;3,45;13,97;10,28;13,77;0,74;0,26;1,25;26,50;37,15;;45,71;6,38;;25.769.436.080,00
EPC;42,93;1,40;20,41;1,51;0,60;41,57;9,05;5,00;11,29;17,35;6,06;0,81;1,02;6,20;-0,80;1,62;7,37;2,93;6,28;0,40;0,60;0,59;-2,44;-8,12;;28,52;2,10;;2.224.898.766,00
EPD;27,31;8,50;12,17;;0,85;11,85;12,39;9,53;9,37;13,89;4,52;;1,16;-29,51;-1,04;0,87;;6,95;21,60;0,00;0,63;0,73;12,13;15,75;;0,00;2,24;;59.515.301.114,00
EPIX;2,98;;-3,52;0,77;0,75;;;;-3,51;1,16;4,67;-1,02;;0,77;-275,34;43,43;-21,77;-21,26;-21,82;0,98;0,02;0,00;;;;3,89;-0,85;;131.337.838,00
EPSN;7,18;1,74;6,62;1,92;1,54;84,09;58,79;42,68;4,81;3,94;-0,87;-0,35;2,83;5,13;-2,48;4,79;28,93;23,25;29,01;0,80;0,20;0,54;;;;3,75;1,08;;170.691.576,00
EQD;9,98;;23,43;-28,76;1,24;;;;23,30;23,28;-0,01;;;-349,91;-1,25;0,19;-122,73;5,31;-122,73;-0,04;0,04;0,00;;;;-0,35;0,43;;516.465.000,00
EQD.U;9,97;;23,41;-28,73;1,24;;;;23,27;23,28;-0,01;;;-349,56;-1,24;0,19;-122,73;5,31;-122,73;-0,04;0,04;0,00;;;;-0,35;0,43;;516.465.000,00
EQD.WS;0,03;;0,07;-0,09;0,00;;;;0,07;23,28;-0,01;;;-1,05;0,00;0,19;-122,73;5,31;-122,73;-0,04;0,04;0,00;;;;-0,35;0,43;;516.465.000,00
EQH;31,83;2,39;3,80;2,14;0,05;100,00;52,69;28,20;2,03;1,76;-0,28;-0,29;1,07;;-0,05;;56,31;1,24;46,42;0,02;0,98;0,04;;;;14,88;8,38;;11.956.064.175,00
EQNR;38,03;2,00;10,77;2,84;0,77;62,18;42,68;10,41;2,63;1,73;-0,90;-0,97;1,12;4,90;-1,46;1,51;26,41;7,19;30,55;0,27;0,73;0,69;14,20;;;13,37;3,53;;123.026.935.910,00
EQX;3,93;;2,47;0,47;0,31;19,97;11,87;45,07;9,39;9,97;0,58;0,03;1,11;1,95;-0,42;2,84;19,17;12,64;3,01;0,66;0,34;0,28;;;;8,29;1,59;;1.198.869.294,00
ERES;10,02;;29,94;-22,92;1,25;;;;29,94;29,89;-0,04;;;-457,26;-1,25;0,44;-76,56;4,17;-76,56;-0,05;0,06;0,00;;;;-0,44;0,33;;432.112.500,00
ERESU;10,11;;30,20;-23,12;1,26;;;;30,20;29,89;-0,04;;;-461,37;-1,26;0,44;-76,56;4,17;-76,56;-0,05;0,06;0,00;;;;-0,44;0,33;;432.112.500,00
ERESW;0,20;;0,60;-0,46;0,02;;;;0,60;29,89;-0,04;;;-9,13;-0,03;0,44;-76,56;4,17;-76,56;-0,05;0,06;0,00;;;;-0,44;0,33;;432.112.500,00
ERF;14,81;0,94;13,38;5,78;1,69;56,33;29,30;19,17;8,75;9,95;1,20;0,79;2,56;-7,51;-2,00;0,41;43,22;12,63;26,22;0,29;0,71;0,66;22,43;-4,58;;2,56;1,11;;3.442.203.883,00
ERIC;7,66;3,25;9,89;2,17;0,74;43,26;13,26;9,55;7,12;5,31;-1,81;-0,55;0,94;3,62;-2,04;1,47;21,95;7,45;21,37;0,34;0,66;0,78;-0,28;66,12;;3,53;0,77;;25.538.440.000,00
ERIE;221,75;1,97;39,44;8,66;5,32;37,41;13,65;10,67;30,83;30,81;-0,03;-0,01;4,21;;-5,32;;21,95;13,49;21,00;0,61;0,39;1,26;11,09;7,20;;25,62;5,62;;11.595.285.325,00
ERII;23,77;;111,72;8,19;6,93;69,28;12,12;11,07;102,06;96,98;-5,08;-0,41;12,37;11,65;-21,25;8,49;7,33;6,20;6,69;0,85;0,15;0,56;12,45;30,86;;2,90;0,21;;1.326.059.367,00
ERJ;11,78;;163,00;0,79;0,22;17,64;4,96;0,33;10,94;17,39;6,45;0,46;0,54;0,78;-0,50;2,01;0,48;0,13;2,98;0,28;0,72;0,40;-7,56;;;14,98;0,07;;2.167.941.724,00
ERYP;1,26;;-2,46;0,69;0,40;100,00;-832,92;-760,90;-2,25;0,35;2,60;-0,80;18,73;1,13;-1,01;2,39;-28,22;-16,18;-28,45;0,57;0,43;0,02;1,72;;;1,81;-0,51;;39.080.286,00
ES;93,96;2,64;24,56;2,16;0,65;46,69;21,18;12,09;14,03;23,04;9,01;1,39;2,97;-32,80;-0,70;0,77;8,80;2,65;5,40;0,30;0,70;0,22;5,24;5,31;;43,46;3,83;;32.551.812.468,00
ESCA;12,20;4,75;5,97;1,09;0,54;25,08;10,69;8,05;4,49;7,03;2,54;0,62;0,48;1,14;-1,56;3,58;18,32;9,05;11,75;0,49;0,51;1,12;12,81;16,25;;11,16;2,04;;165.802.880,00
ESE;88,85;0,36;32,06;2,23;1,39;38,08;11,77;8,88;24,20;25,67;1,47;0,14;2,85;8,79;-2,09;1,89;6,96;4,34;6,14;0,62;0,38;0,49;4,60;6,71;;39,84;2,77;;2.297.003.510,00
ESEA;24,43;2,05;2,59;1,67;0,74;69,65;56,29;55,01;2,53;2,93;0,40;0,26;1,43;13,59;-0,95;1,32;64,23;28,43;38,19;0,44;0,56;0,52;35,51;;;14,67;9,42;;178.204.635,00
ESGR;192,50;;-123,18;0,60;0,15;148,40;37,77;-8,30;27,06;33,06;5,99;0,13;10,22;-0,30;-0,17;0,19;-0,49;-0,12;1,24;0,25;0,75;0,01;-7,04;12,30;;319,62;-1,56;;3.473.373.750,00
ESGRO;24,99;7,00;-15,99;0,08;0,02;148,40;37,77;-8,30;3,51;33,06;5,99;0,13;1,33;-0,04;-0,02;0,19;-0,49;-0,12;1,24;0,25;0,75;0,01;-7,04;12,30;;319,62;-1,56;;3.473.373.750,00
ESGRP;24,64;7,10;-15,77;0,08;0,02;148,40;37,77;-8,30;3,46;33,06;5,99;0,13;1,31;-0,04;-0,02;0,19;-0,49;-0,12;1,24;0,25;0,75;0,01;-7,04;12,30;;319,62;-1,56;;3.473.373.750,00
ESI;20,55;1,46;31,28;2,10;1,01;37,94;11,86;6,15;16,23;21,66;5,43;0,70;1,92;5,98;-1,34;3,13;6,72;3,22;5,06;0,48;0,52;0,52;6,28;;;9,78;0,66;;5.041.560.270,00
ESLT;213,06;0,90;34,40;3,67;1,01;25,73;7,93;5,20;22,55;24,05;1,50;0,24;1,79;8,35;-2,19;1,29;10,67;2,93;8,25;0,27;0,73;0,56;10,12;2,98;;58,07;6,19;;9.436.832.214,00
ESNT;44,10;1,77;5,32;1,11;0,86;102,65;102,65;85,02;4,41;4,79;0,38;0,10;4,53;;-0,86;;20,89;16,16;17,63;0,77;0,23;0,19;17,55;25,09;;39,67;8,29;;4.749.455.340,00
ESSA;19,44;2,62;11,20;0,95;0,11;0,00;33,03;26,52;9,00;3,79;-5,21;-0,55;2,97;;-0,11;;8,52;0,98;4,15;0,12;0,88;0,04;0,89;16,28;;20,37;1,74;;203.550.408,00
ESTE;15,05;;9,73;1,23;0,48;89,29;33,15;17,51;5,14;8,58;3,45;0,83;1,70;-9,64;-0,52;0,62;12,64;4,91;12,10;0,39;0,45;0,28;58,26;;;12,24;1,55;;1.571.861.130,00
ET;11,93;6,35;9,85;;0,34;19,77;9,30;4,57;4,85;11,13;6,29;;0,45;18,80;-0,39;1,15;;3,44;15,58;0,00;0,70;0,75;16,22;40,96;;0,00;1,21;;36.827.562.837,00
ETAC;10,05;;44,30;-28,74;1,27;;;;43,89;43,85;-0,03;;;1.562,88;-1,27;1,55;-64,87;2,87;-66,59;-0,04;0,50;0,00;;;;-0,35;0,23;;765.810.000,00
ETACU;9,60;;42,32;-27,45;1,21;;;;41,92;43,85;-0,03;;;1.492,90;-1,22;1,55;-64,87;2,87;-66,59;-0,04;0,50;0,00;;;;-0,35;0,23;;765.810.000,00
ETACW;0,06;;0,26;-0,17;0,01;;;;0,26;43,85;-0,03;;;9,33;-0,01;1,55;-64,87;2,87;-66,59;-0,04;0,50;0,00;;;;-0,35;0,23;;765.810.000,00
ETH;26,30;;22,26;1,86;0,96;56,21;6,81;4,98;16,25;13,58;-2,67;-0,31;1,11;10,17;-1,67;1,29;8,35;4,33;8,79;0,52;0,48;0,87;-4,81;-24,85;;14,15;1,18;;662.675.550,70
ETN;153,35;2,08;26,41;3,73;1,74;32,55;16,23;11,70;19,03;21,86;2,83;0,55;3,09;-212,82;-2,31;0,97;14,12;6,58;9,38;0,47;0,53;0,56;-0,12;2,27;;41,12;5,81;;61.079.305.000,00
ETR;120,48;3,35;19,99;2,07;0,42;41,44;15,97;9,93;12,43;25,75;13,32;2,22;1,98;-32,84;-0,46;0,87;10,37;2,12;4,71;0,20;0,79;0,21;1,60;;;58,10;6,03;;24.507.800.640,00
ETSY;114,45;;35,28;24,93;4,02;70,71;16,31;17,01;36,81;40,78;3,97;2,69;6,00;16,65;-6,34;2,93;70,66;11,39;11,75;0,16;0,84;0,67;44,87;;;4,59;3,24;;14.490.388.605,00
EURN;16,84;1,07;25,99;1,76;0,88;62,03;22,07;14,37;16,92;23,78;6,86;0,71;3,73;9,76;-1,08;1,92;6,77;3,38;5,76;0,50;0,50;0,24;-9,71;;;9,58;0,65;;3.398.034.140,00
EV;73,07;;0,09;6,54;2,00;100,00;16,31;18,38;0,10;0,12;0,01;0,68;0,02;;-2,00;;7.064,17;2.153,99;2.309,38;0,30;0,65;117,20;1,99;6,16;;11,17;788,89;;8.344.346.438,84
EVC;5,90;1,69;19,46;1,99;0,58;22,16;6,68;3,18;9,28;9,27;-0,01;0,00;0,62;2,64;-1,15;1,81;10,23;2,99;8,04;0,29;0,71;0,94;24,08;7,50;;2,96;0,30;;501.180.810,00
EVGN;1,24;;-1,84;0,81;0,67;17,53;-3.328,28;-2.988,49;-1,65;0,09;1,74;-0,85;54,92;1,02;-2,63;8,27;-43,82;-36,42;-48,83;0,83;0,17;0,01;-32,30;;;1,54;-0,67;;51.073.492,00
EVOL;1,49;;1,03;0,50;0,48;65,33;49,33;-276,63;-5,77;4,19;9,95;-0,86;;0,60;-3,07;24,15;48,47;46,78;-9,01;0,97;0,03;-0,17;;38,40;;2,99;1,45;;18.376.468,00
EVOP;33,47;;287,65;-2,69;0,88;84,04;13,34;1,05;22,58;24,72;2,14;;3,01;7,49;-1,66;1,33;-0,93;0,31;-769,98;-0,33;0,71;0,29;3,45;-28,92;;-12,45;0,12;;1.605.080.626,00
EVR;105,01;2,63;5,80;3,04;1,37;100,00;32,99;21,53;3,78;3,72;-0,07;-0,05;1,25;;-1,37;;52,50;23,54;48,96;0,45;0,55;1,09;17,96;47,08;;34,50;18,11;;4.110.532.442,00
EVRG;70,94;3,98;19,86;1,75;0,56;48,69;24,20;15,16;12,44;21,27;8,83;1,24;3,01;-8,40;-0,60;0,50;8,81;2,81;5,75;0,32;0,68;0,19;16,87;20,48;;40,55;3,57;;16.282.290.680,00
EVRI;20,72;;11,62;9,19;1,15;80,88;17,49;22,21;14,76;20,63;5,88;3,66;2,58;24,60;-1,65;1,18;79,07;9,87;7,79;0,12;0,88;0,44;-5,13;;;2,26;1,78;;1.861.687.856,00
EVTC;34,82;0,57;15,61;4,57;1,99;55,89;32,47;24,34;11,70;12,43;0,73;0,28;3,80;7,19;-3,42;2,95;29,27;12,74;17,80;0,44;0,56;0,52;8,65;16,78;;7,62;2,23;;2.325.216.924,00
EW;99,51;;42,39;10,38;7,32;77,78;31,49;27,18;36,58;36,04;-0,55;-0,15;11,52;26,89;-11,95;3,37;24,49;17,27;22,54;0,71;0,29;0,64;12,04;21,42;;9,59;2,35;;61.690.537.881,00
EXC;46,31;3,01;17,10;1,92;0,49;35,06;16,49;9,45;9,80;17,76;7,97;1,56;1,62;-65,90;-0,53;0,91;11,23;2,88;6,51;0,26;0,74;0,30;2,99;8,76;;24,13;2,71;;45.405.676.844,00
EXEL;19,22;;22,61;2,58;2,14;96,69;22,19;17,53;17,87;13,42;-4,45;-0,64;3,96;3,98;-5,99;6,08;11,40;9,46;11,40;0,83;0,17;0,54;49,61;;;7,46;0,85;;6.164.636.254,00
EXK;3,24;;45,96;2,10;1,73;48,25;10,88;7,09;29,95;22,28;-7,67;-0,54;3,26;3,65;-4,20;5,14;4,58;3,76;0,45;0,82;0,18;0,53;1,07;28,98;;1,54;0,07;;614.396.988,00
EXLS;177,77;;46,34;8,57;4,55;37,38;13,30;10,05;35,03;35,10;0,08;0,02;4,66;19,92;-8,05;2,11;18,50;9,82;13,54;0,53;0,47;0,98;10,35;13,20;;20,74;3,84;;5.877.556.179,00
EXP;134,50;0,74;13,20;4,51;1,83;27,94;26,75;19,72;9,73;11,75;2,02;0,94;2,60;15,91;-2,28;2,39;34,16;13,86;18,51;0,41;0,59;0,70;8,98;13,55;;29,82;10,19;;5.068.592.150,00
EXPD;107,95;1,16;11,50;5,01;2,40;25,36;11,06;8,09;8,42;7,47;-0,94;-0,56;0,93;6,05;-17,13;1,86;43,57;20,86;43,84;0,48;0,52;2,58;22,06;26,86;;21,55;9,39;;17.660.134.225,00
EXPE;113,66;;54,10;9,38;0,72;84,75;8,67;3,10;19,36;17,61;-1,75;-0,85;1,68;-8,73;-1,38;0,85;17,33;1,34;9,14;0,08;0,92;0,43;-0,40;-46,82;;12,12;2,10;;17.908.110.476,00
EXPI;16,29;1,01;42,96;9,67;4,87;7,66;0,58;1,25;91,95;83,10;-8,85;-0,93;0,54;15,81;-23,81;1,63;22,51;11,34;-1,44;0,50;0,50;9,09;134,17;;;1,68;0,38;;2.472.804.081,00
EXPO;103,88;0,85;53,12;13,74;8,60;92,66;26,53;20,90;41,86;40,16;-1,70;-0,56;11,10;19,84;-22,05;3,45;25,86;16,19;25,43;0,63;0,37;0,77;8,15;16,34;;7,56;1,96;;5.310.013.184,00
EXPR;2,39;;8,40;-16,10;0,13;30,94;0,89;0,98;9,28;19,02;9,74;;0,08;-2,12;-0,21;0,85;-191,76;1,57;8,82;-0,01;1,01;1,61;-3,23;;;-0,15;0,28;;162.687.061,00
EXTR;14,42;;37,90;18,78;1,82;57,26;6,46;4,42;25,94;27,94;2,00;1,45;1,68;-170,79;-3,23;0,98;49,55;4,80;15,49;0,10;0,90;1,09;14,19;;;0,77;0,38;;1.863.972.460,00
EYE;36,92;;26,15;3,16;1,29;55,81;7,28;5,55;19,93;21,59;1,66;0,26;1,45;16,06;-1,68;1,54;12,09;4,94;8,59;0,41;0,59;0,89;10,01;58,58;;11,68;1,41;;3.006.096.548,00
EZPW;9,44;;12,05;0,78;0,40;60,32;8,56;5,25;7,39;5,70;-1,69;-0,18;0,63;1,10;-0,76;4,35;6,47;3,33;5,78;0,52;0,48;0,64;-0,03;;;12,10;0,78;;534.827.920,00
F;16,15;2,79;5,56;1,47;0,26;12,15;7,80;7,88;5,62;13,61;7,98;2,09;0,44;4,63;-0,45;1,16;26,42;4,75;5,77;0,18;0,82;0,60;-2,13;31,34;;10,99;2,90;;64.926.835.625,00
FAF;59,12;3,45;6,75;1,25;0,38;93,93;14,25;10,11;4,79;9,48;4,69;1,23;0,68;;-0,38;;18,55;5,61;7,86;0,30;0,70;0,55;10,58;29,33;;47,20;8,76;;6.158.039.704,00
FANG;130,07;5,92;5,87;1,69;0,96;89,66;57,63;42,23;4,30;5,36;1,06;0,42;2,48;-51,39;-1,01;0,73;28,88;16,40;21,94;0,57;0,43;0,39;66,76;;;76,78;22,17;;22.559.483.877,00
