TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
FESA4;50,58;6,36;4,05;1,70;1,25;49,75;40,94;36,55;3,62;3,35;-0,30;-0,14;1,48;3,94;-2,20;3,72;41,96;30,77;36,34;0,73;0,27;0,84;16,87;73,73;8.726.551,53;29,75;12,48;0,01;4.509.030.400,00
FHER3;15,53;;1,48;1,51;0,26;17,89;13,99;10,64;1,13;2,10;0,97;1,30;0,16;0,97;-0,99;1,55;101,96;17,24;56,66;0,17;0,83;1,62;-3,75;67,16;7.239.121,38;10,26;10,47;0,01;836.403.620,52
FIQE3;4,70;3,57;15,22;1,77;1,01;47,73;25,91;19,45;11,43;9,24;-2,19;-0,34;2,96;3,32;-1,98;2,63;11,60;6,62;8,21;0,57;0,43;0,34;;;2.694.951,26;2,66;0,31;0,19;1.701.633.162,30
FLRY3;16,32;4,93;14,97;2,86;0,77;28,40;17,50;8,16;6,98;10,86;3,88;1,59;1,22;9,55;-1,07;1,41;19,08;5,15;11,14;0,27;0,73;0,63;13,06;8,67;31.224.540,74;5,71;1,09;-0,63;5.192.010.201,60
FRAS3;12,52;2,27;16,83;1,93;0,91;28,63;9,82;7,10;12,16;11,98;-0,19;-0,03;1,19;2,24;-2,37;2,93;11,45;5,40;10,16;0,47;0,53;0,76;26,01;25,59;1.404.769,18;6,50;0,74;-0,62;3.380.604.614,36
G2DI33;3,23;;3,17;0,44;0,39;-52,20;-32,10;-30,39;3,00;3,41;0,41;0,06;;-6,41;-0,41;0,54;13,98;12,17;12,94;0,87;0,13;-0,40;;;248.484,18;7,30;1,02;;330.552.308,48
GFSA3;1,30;;17,69;0,25;0,09;23,32;19,25;2,96;2,72;10,42;6,36;0,57;0,52;0,24;-0,25;2,24;1,38;0,52;1,97;0,38;0,62;0,18;-2,22;;9.325.150,41;5,24;0,07;-0,01;443.238.805,10
GGBR3;19,94;17,45;2,10;0,72;0,44;26,33;26,35;18,95;1,51;1,94;0,21;0,10;0,40;1,70;-0,84;2,22;34,51;21,03;29,68;0,61;0,39;1,11;15,78;;1.272.103,09;27,52;9,50;0,02;39.263.770.639,62
GGBR4;24,28;14,33;2,56;0,88;0,54;26,33;26,35;18,95;1,84;1,94;0,21;0,10;0,48;2,07;-1,02;2,22;34,51;21,03;29,68;0,61;0,39;1,11;15,78;;309.371.822,53;27,52;9,50;0,03;39.263.770.639,62
GGPS3;13,07;1,43;20,00;3,62;1,23;16,04;9,11;5,55;12,18;12,88;0,71;0,21;1,11;4,73;-2,51;2,03;18,12;6,13;11,86;0,34;0,66;1,11;;;22.542.532,41;3,61;0,65;2,11;8.753.094.473,45
GMAT3;6,15;;15,60;2,06;1,30;22,80;5,79;4,69;12,63;14,01;1,37;0,22;0,73;2,98;-3,37;3,44;13,19;8,32;11,99;0,63;0,36;1,78;;;34.393.330,79;2,99;0,39;1,22;13.587.478.385,85
GNDI3;66,95;2,41;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;614.805.285,20;11,47;-0,02;35,34;41.526.443.086,05
GOAU3;9,67;25,85;1,91;0,65;0,13;26,33;26,28;6,39;0,46;0,66;0,18;0,25;0,12;0,50;-0,26;2,26;33,85;7,03;29,17;0,21;0,38;1,10;15,78;;2.076.698,38;14,95;5,06;0,02;10.874.707.784,18
GOAU4;10,17;24,58;2,01;0,68;0,14;26,33;26,28;6,39;0,49;0,66;0,18;0,25;0,13;0,53;-0,27;2,26;33,85;7,03;29,17;0,21;0,38;1,10;15,78;;73.980.612,24;14,95;5,06;0,02;10.874.707.784,18
GRND3;7,56;5,70;10,83;1,66;1,52;41,66;13,61;25,23;20,07;16,92;-3,15;-0,26;2,73;2,87;-3,79;8,67;15,28;14,03;6,48;0,92;0,08;0,56;2,75;-0,15;8.661.541,76;4,57;0,70;1,32;6.820.329.600,00
GUAR3;8,81;6,36;9,60;0,85;0,31;56,89;5,75;5,59;9,33;14,36;5,03;0,46;0,54;1,63;-0,78;1,46;8,87;3,24;2,29;0,37;0,63;0,58;4,05;7,61;10.171.287,26;10,34;0,92;0,12;4.397.952.000,00
HAPV3;7,93;0,22;-225,19;1,15;0,78;26,01;0,27;-1,56;1.282,24;1.428,14;145,91;0,13;3,52;125,21;-0,87;1,06;-0,51;-0,35;-0,18;0,68;0,32;0,22;26,62;;341.562.238,32;6,88;-0,04;1,58;56.639.060.045,88
HBOR3;3,03;5,96;6,17;0,30;0,09;27,96;13,48;7,61;3,48;12,13;8,65;0,75;0,47;0,23;-0,22;2,98;4,90;1,47;3,05;0,30;0,57;0,19;1,00;;2.892.675,03;10,03;0,49;-0,18;405.568.748,16
HBRE3;5,65;;3,41;0,31;0,15;83,14;276,30;142,62;1,76;3,93;2,02;0,35;4,87;2,23;-0,18;2,23;9,04;4,51;8,43;0,50;0,38;0,03;;;307.048,03;18,23;1,65;-0,01;583.017.742,65
HBSA3;2,37;;-9,07;1,33;0,28;24,99;13,32;-15,07;10,27;33,46;23,19;3,01;1,37;2,86;-0,35;1,97;-14,68;-3,10;1,99;0,21;0,79;0,21;23,22;;9.599.235,21;1,78;-0,26;-0,04;1.802.106.863,91
HYPE3;41,15;3,00;19,20;2,55;1,25;63,32;32,94;20,42;11,90;14,89;2,99;0,64;3,92;9,34;-1,80;1,77;13,30;6,49;11,78;0,49;0,51;0,32;12,96;2,88;112.422.499,62;16,12;2,14;-3,49;26.065.266.866,45
IGTA3;33,00;;-60,74;1,77;0,87;59,42;48,46;-9,61;12,05;15,65;3,60;0,53;5,84;7,25;-1,17;1,86;-2,92;-1,42;6,15;0,49;0,51;0,15;5,10;;70.275.318,31;18,61;-0,54;0,50;5.828.182.074,00
IGTI11;21,04;1,62;-70,50;2,43;1,14;59,45;45,10;-11,19;17,50;16,23;3,89;0,54;7,89;9,25;-1,57;1,80;-3,45;-1,62;5,16;0,47;0,53;0,14;5,11;;52.589.901,18;8,65;-0,30;0,49;5.556.853.991,20
IGTI3;2,63;1,85;-26,44;0,91;0,43;59,45;45,10;-11,19;6,56;16,23;3,89;0,54;2,96;3,47;-0,59;1,80;-3,45;-1,62;5,16;0,47;0,53;0,14;5,11;;544.763,38;2,88;-0,10;0,19;5.556.853.991,20
INEP3;0,90;;0,14;-0,12;0,11;30,23;5.247,91;4.710,27;0,12;0,80;0,67;;6,51;-0,17;-0,12;0,10;-88,01;77,26;-281,01;-0,88;1,88;0,02;-18,75;;2.006.267,65;-7,40;6,51;0,00;161.071.961,20
INEP4;0,92;;0,14;-0,12;0,11;30,23;5.247,91;4.710,27;0,13;0,80;0,67;;6,65;-0,17;-0,12;0,10;-88,01;77,26;-281,01;-0,88;1,88;0,02;-18,75;;543.360,53;-7,40;6,51;0,00;161.071.961,20
INTB3;27,91;1,31;23,70;4,45;2,29;28,64;10,47;10,88;24,61;24,30;-0,30;-0,06;2,58;6,16;-7,51;2,14;18,80;9,65;13,96;0,51;0,48;0,89;;;29.664.871,59;6,27;1,18;-1,25;9.143.626.080,10
ITSA3;9,58;5,76;6,37;1,25;0,95;34,96;157,30;151,31;6,13;6,47;0,37;0,08;9,64;21,99;-1,07;1,61;19,67;14,90;16,58;0,76;0,20;0,10;11,75;10,08;1.175.120,53;7,64;1,50;0,34;84.140.625.304,22
ITSA4;9,50;5,81;6,32;1,24;0,94;34,96;157,30;151,31;6,08;6,47;0,37;0,08;9,56;21,80;-1,06;1,61;19,67;14,90;16,58;0,76;0,20;0,10;11,75;10,08;157.689.154,18;7,64;1,50;0,33;84.140.625.304,22
ITUB3;23,32;3,39;8,54;1,45;0,11;59,36;17,62;12,10;5,86;6,35;;;1,03;;-0,11;;17,03;1,24;;0,07;0,92;0,10;2,26;4,37;10.316.154,12;16,04;2,73;-2,32;247.676.607.122,13
ITUB4;27,25;2,90;9,98;1,70;0,12;59,36;17,62;12,10;6,85;6,35;;;1,21;;-0,13;;17,03;1,24;;0,07;0,92;0,10;2,26;4,37;777.154.533,26;16,04;2,73;-2,71;247.676.607.122,13
JALL3;7,60;4,38;514,99;1,48;0,48;0,12;0,12;0,29;1.205,43;1.816,47;611,03;0,75;1,48;1,67;-0,86;2,73;0,29;0,09;-0,23;0,32;0,68;0,32;;;5.076.279,97;5,12;0,01;-5,22;2.239.697.891,60
JBSS3;32,24;6,20;3,09;1,67;0,35;19,08;9,48;6,21;2,02;4,21;2,19;1,80;0,19;2,61;-0,59;1,48;53,95;11,28;20,41;0,21;0,77;1,82;15,53;150,75;233.462.904,65;19,35;10,44;0,04;71.512.071.768,80
JHSF3;6,65;5,17;5,17;0,98;0,53;64,27;50,73;45,13;4,60;6,02;1,41;0,30;2,33;3,77;-0,68;2,57;19,00;10,19;14,40;0,54;0,45;0,23;39,13;;16.981.040,74;6,77;1,29;-4,00;4.517.534.797,65
JSLG3;6,37;5,89;9,11;1,35;0,26;15,98;11,80;3,82;2,95;8,47;5,52;2,53;0,35;1,70;-0,37;1,94;14,81;2,81;11,06;0,19;0,81;0,74;-8,01;;2.963.350,94;4,72;0,70;2,65;1.824.565.966,86
KEPL3;20,85;4,04;6,71;3,38;1,50;34,09;25,30;18,08;4,79;4,52;-0,28;-0,20;1,21;6,48;-5,05;1,49;50,40;22,43;39,32;0,45;0,55;1,24;20,87;;14.025.022,24;6,17;3,11;0,02;1.873.582.355,25
KLBN11;20,79;6,67;5,92;2,93;0,53;48,77;36,05;21,44;3,52;6,61;3,09;2,57;1,27;2,96;-0,75;2,45;49,48;8,91;13,75;0,18;0,78;0,42;18,37;9,71;128.651.621,47;7,10;3,51;0,07;23.359.198.079,45
KLBN3;4,20;6,60;5,98;2,96;0,53;48,77;36,05;21,44;3,56;6,61;3,09;2,57;1,28;2,99;-0,76;2,45;49,48;8,91;13,75;0,18;0,78;0,42;18,37;9,71;1.420.290,97;1,42;0,70;0,07;23.359.198.079,45
KLBN4;4,14;6,70;5,89;2,92;0,53;48,77;36,05;21,44;3,51;6,61;3,09;2,57;1,26;2,95;-0,75;2,45;49,48;8,91;13,75;0,18;0,78;0,42;18,37;9,71;5.705.345,59;1,42;0,70;0,07;23.359.198.079,45
KRSA3;2,91;;-26,97;1,81;0,46;25,27;11,16;-4,80;11,60;21,40;9,80;1,53;1,29;3,68;-0,65;1,71;-6,70;-1,69;3,96;0,25;0,73;0,35;;;454.444,79;1,61;-0,11;0,09;2.247.192.754,17
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;19.173.026,13;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;120.311.988,67;3,46;0,31;-46,75;12.391.135.396,59
LAND3;27,50;0,75;114,67;3,87;2,73;92,97;58,27;21,03;41,38;41,30;-0,07;-0,01;24,11;-444,60;-2,88;0,90;3,37;2,38;6,96;0,71;0,29;0,11;;;1.196.029,71;7,11;0,24;-21,69;2.646.241.455,00
LAVV3;5,41;14,51;8,64;0,92;0,60;36,20;19,40;23,23;10,35;5,42;-4,93;-0,44;2,01;0,98;-3,59;3,85;10,66;6,96;6,77;0,65;0,30;0,30;;;4.512.886,97;5,87;0,63;-0,29;1.079.480.844,32
LCAM3;24,15;6,08;13,29;2,42;0,65;41,93;29,95;10,56;4,68;7,84;3,16;1,63;1,40;20,46;-0,83;1,18;18,21;4,91;12,32;0,27;0,73;0,47;53,89;99,99;166.957.437,09;9,98;1,82;0,20;12.285.815.275,65
LEVE3;25,35;16,58;6,40;2,20;1,13;25,58;16,40;13,38;5,22;5,62;0,40;0,17;0,86;4,39;-2,63;1,83;34,40;17,67;26,61;0,51;0,49;1,32;11,02;83,17;4.582.063,09;11,52;3,96;0,40;3.252.620.475,00
LIGT3;6,40;3,96;9,52;0,28;0,09;17,96;9,83;1,68;1,62;6,71;5,09;0,87;0,16;1,15;-0,12;1,33;2,90;0,90;4,19;0,31;0,69;0,54;9,08;;27.475.822,94;23,16;0,67;-0,18;2.384.354.073,60
LJQQ3;7,54;1,63;54,32;2,69;0,55;36,16;5,76;1,18;11,16;12,35;1,20;0,29;0,64;2,04;-1,53;1,74;4,94;1,02;13,92;0,21;0,79;0,86;;;21.777.520,71;2,81;0,14;-0,76;1.412.168.628,26
LOGG3;24,70;3,51;6,10;0,71;0,45;98,49;274,08;242,15;5,39;8,50;3,11;0,41;14,78;-22,79;-0,48;0,78;11,69;7,34;8,76;0,63;0,36;0,03;9,07;63,26;6.326.124,88;34,62;4,05;0,14;2.523.331.103,80
LOGN3;37,85;;24,65;7,28;1,37;22,88;19,43;9,37;11,89;14,42;2,53;1,55;2,31;8,31;-2,16;1,83;29,53;5,56;16,93;0,19;0,81;0,59;11,96;11,68;8.205.994,62;5,20;1,54;8,03;4.030.142.754,35
LPSB3;3,40;2,22;9,38;2,49;1,24;80,64;13,16;25,90;18,47;16,28;-3,39;-0,49;2,43;11,14;-1,70;1,63;28,42;12,78;4,64;0,45;0,56;0,49;8,40;;689.634,12;1,37;0,36;0,05;501.685.745,40
LREN3;27,53;2,05;23,90;2,82;1,30;59,49;10,24;8,95;20,87;19,89;-0,98;-0,13;2,14;4,88;-3,63;1,71;11,81;5,44;8,94;0,46;0,54;0,61;10,38;12,77;323.656.316,09;9,75;1,15;0,09;27.235.541.047,10
LVTC3;8,20;2,12;12,40;0,84;0,40;26,17;11,23;3,92;4,33;4,20;-0,14;-0,03;0,49;2,13;-0,87;1,55;6,78;3,25;18,28;0,48;0,52;0,83;;;1.409.100,15;9,75;0,66;-0,24;530.237.116,60
LWSA3;10,76;;932,35;2,17;1,38;45,55;1,47;0,69;440,87;339,82;-101,05;-0,50;6,46;4,58;-2,62;2,75;0,23;0,15;-0,81;0,64;0,36;0,21;23,75;;122.844.732,97;4,96;0,01;-21,75;6.375.412.420,48
MATD3;9,41;0,96;27,99;2,15;0,78;36,63;19,70;9,84;13,99;16,19;2,20;0,34;2,76;4,45;-1,05;3,00;7,67;2,78;6,73;0,36;0,63;0,28;;;4.349.673,97;4,38;0,34;1,05;3.597.723.615,61
MDIA3;41,78;4,66;22,88;2,16;1,34;29,80;7,06;7,09;22,97;24,69;1,72;0,16;1,62;5,05;-2,37;2,57;9,46;5,86;6,44;0,62;0,38;0,83;7,96;-4,63;47.376.459,47;19,30;1,83;-11,35;14.163.420.000,00
MDNE3;6,93;;6,21;0,52;0,22;38,03;11,88;13,84;7,24;5,95;-1,29;-0,09;0,86;0,97;-0,36;2,53;8,38;3,57;5,16;0,43;0,58;0,26;0,55;;895.893,26;13,32;1,12;0,13;588.421.968,75
MEAL3;2,05;;-6,41;0,57;0,21;31,82;1,03;-4,18;26,03;39,13;13,10;0,29;0,27;5,08;-0,27;1,24;-8,97;-3,34;1,14;0,37;0,63;0,80;3,75;;3.580.819,76;3,57;-0,32;-0,40;587.057.536,50
MEGA3;11,63;;-35,02;1,60;0,46;20,86;14,83;-18,05;42,64;79,37;36,74;1,38;6,32;36,46;-0,56;1,07;-4,57;-1,30;1,22;0,29;0,71;0,07;;;29.796.025,68;7,27;-0,33;;6.624.429.019,84
MELK3;4,20;10,29;8,09;0,74;0,42;24,25;8,47;11,54;11,03;7,25;-3,78;-0,25;0,93;0,88;-2,13;2,52;9,13;5,24;4,62;0,57;0,39;0,45;;;790.771,03;5,69;0,52;0,06;873.471.232,20
MILS3;8,44;2,66;11,60;1,81;1,14;60,66;26,24;20,02;8,85;8,91;-0,19;-0,04;2,32;3,39;-2,08;4,40;15,86;10,06;11,31;0,63;0,36;0,50;13,23;;8.369.865,97;4,66;0,73;0,03;2.077.791.744,64
MLAS3;4,88;2,52;6,61;0,96;0,63;24,82;14,08;13,90;6,53;6,82;0,01;0,00;0,92;1,13;-3,07;3,36;14,48;9,55;11,64;0,66;0,34;0,69;;;6.207.114,09;5,11;0,74;-0,33;4.004.231.418,00
MODL11;9,06;4,16;19,97;1,62;0,28;63,28;14,33;8,02;11,18;11,18;;;1,60;;-0,34;;8,09;1,42;;0,17;0,83;0,18;;;4.949.726,35;5,61;0,45;0,27;2.126.684.000,00
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,40;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;6.097.270,00;5,27;0,26;;1.043.149.227,20
MOVI3;15,21;8,86;5,62;1,93;0,24;43,58;31,93;12,92;2,27;6,45;4,17;3,54;0,73;1,53;-0,36;1,80;34,36;4,20;10,75;0,12;0,88;0,32;23,01;89,92;36.827.342,47;7,88;2,71;0,06;5.510.614.728,06
MRFG3;15,48;20,87;1,53;1,46;0,08;17,92;15,04;6,41;0,65;3,26;2,61;5,87;0,10;0,97;-0,12;1,28;95,91;5,00;16,31;0,05;0,78;0,78;35,31;;121.248.602,76;10,57;10,14;0,02;10.216.800.000,00
MRVE3;10,60;3,40;8,61;0,83;0,23;22,59;17,60;8,52;4,17;8,03;3,86;0,77;0,73;0,80;-0,45;2,49;9,68;2,70;6,37;0,28;0,69;0,32;10,87;1,31;89.714.893,91;12,72;1,23;-0,71;5.122.267.563,40
MTRE3;5,87;4,85;22,16;0,63;0,39;32,80;7,17;4,32;13,36;11,87;-1,50;-0,07;0,96;0,68;-1,93;3,37;2,84;1,74;2,84;0,61;0,38;0,40;57,62;129,40;2.258.401,88;9,32;0,26;-0,47;620.898.193,40
MULT3;26,12;2,86;23,88;2,42;1,45;80,14;54,31;41,07;18,06;20,39;2,34;0,31;9,81;171,31;-1,71;1,06;10,14;6,09;9,06;0,60;0,40;0,15;3,03;16,07;95.908.250,21;10,78;1,09;-1,03;15.691.874.055,00
MYPK3;15,80;10,38;3,91;0,60;0,16;12,75;9,08;3,92;1,69;4,90;3,22;1,14;0,15;0,87;-0,34;1,56;15,39;4,17;11,13;0,27;0,71;1,06;14,96;95,93;24.256.613,71;26,27;4,04;0,01;2.428.769.695,80
NEOE3;17,25;4,63;4,98;0,82;0,23;28,43;21,16;9,30;2,19;5,87;3,68;1,38;0,46;4,77;-0,31;1,25;16,50;4,66;11,59;0,28;0,71;0,50;23,82;69,22;32.103.482,91;20,98;3,46;0,49;20.938.002.528,00
NGRD3;1,90;0,78;352,89;1,01;0,63;64,89;2,55;0,50;69,15;41,30;-27,85;-0,41;1,77;2,12;-1,17;2,82;0,29;0,18;0,37;0,62;0,38;0,36;;;1.645.498,91;1,88;0,01;-3,74;453.458.427,00
NINJ3;3,03;;-5,06;0,55;0,50;91,20;-90,79;-49,44;-2,75;2,37;5,12;-1,02;2,50;0,57;-14,17;12,55;-10,81;-9,94;-19,77;0,92;0,08;0,20;;;791.014,00;5,54;-0,60;-0,24;152.180.577,39
NTCO3;15,06;0,87;-47,18;0,87;0,40;64,52;2,01;-1,16;27,19;36,76;9,57;0,31;0,55;44,94;-0,56;1,03;-1,85;-0,85;1,04;0,46;0,54;0,73;38,39;;193.207.104,32;17,22;-0,32;0,28;20.829.308.292,00
ODPV3;9,98;2,85;12,72;4,88;2,78;62,06;30,61;24,11;10,02;9,57;-0,45;-0,22;3,07;-30,41;-3,72;0,74;38,37;21,83;31,72;0,57;0,43;0,91;6,18;15,61;10.411.579,85;2,04;0,78;0,57;5.673.288.713,94
OFSA3;22,09;2,44;10,64;1,75;0,92;49,27;14,70;11,88;8,60;10,27;1,67;0,34;1,26;2,07;-2,48;3,45;16,48;8,66;11,83;0,53;0,47;0,73;14,66;;246.415,00;12,60;2,08;-1,92;1.191.733.542,54
OMGE3;27,57;;14,63;1,37;0,45;30,33;60,08;18,41;4,48;8,44;3,94;1,18;2,69;11,51;-0,53;1,38;9,19;3,06;10,57;0,33;0,67;0,17;55,45;107,85;49.236.324,19;20,06;1,88;-0,03;5.521.562.588,85
ONCO3;6,00;;28,53;1,66;0,47;34,14;13,25;3,32;7,15;10,50;3,35;0,78;0,95;2,55;-0,73;2,00;5,82;1,63;6,54;0,28;0,64;0,49;;;11.136.408,56;3,62;0,21;-0,22;2.989.111.902,00
OPCT3;2,36;;-4,18;0,62;0,21;15,51;0,19;-10,65;231,10;701,87;470,77;1,26;0,44;6,49;-0,27;1,16;-14,81;-4,96;-0,33;0,33;0,67;0,47;;;2.571.412,53;3,82;-0,57;0,00;471.904.547,44
ORVR3;34,06;;-45,97;5,59;1,47;38,67;21,75;-10,49;22,17;27,30;5,14;1,30;4,82;23,59;-1,89;1,40;-12,17;-3,20;5,56;0,26;0,73;0,31;;;12.585.918,85;6,09;-0,74;2,93;2.435.288.978,20
PARD3;20,27;2,64;13,68;2,88;1,12;29,01;16,36;9,47;7,92;8,17;0,25;0,09;1,30;35,61;-1,70;1,10;21,06;8,17;21,27;0,39;0,61;0,86;17,16;13,55;7.589.164,44;7,04;1,48;-1,01;2.654.936.120,65
PCAR3;19,60;1,81;2,76;0,37;0,11;25,26;3,10;4,06;3,62;6,75;3,13;0,32;0,11;6,33;-0,17;1,06;13,41;4,15;3,26;0,31;0,64;1,02;4,35;;46.555.583,12;52,92;7,09;-0,33;5.284.888.394,80
PDTC3;3,60;;-52,91;2,36;0,60;33,59;11,66;-1,54;7,00;7,97;0,97;0,33;0,82;1,74;-2,22;1,89;-4,46;-1,13;16,05;0,25;0,75;0,73;225,48;;201.989,76;1,53;-0,07;0,46;282.419.204,40
PETR3;36,78;45,32;2,97;1,17;0,48;50,89;50,42;28,42;1,67;2,24;0,63;0,44;0,84;8,95;-0,62;1,31;39,35;16,08;30,90;0,41;0,59;0,57;9,88;;576.048.221,00;31,47;12,38;0,05;460.841.692.461,96
PETR4;33,40;49,90;2,70;1,06;0,43;50,89;50,42;28,42;1,52;2,24;0,63;0,44;0,77;8,12;-0,56;1,31;39,35;16,08;30,90;0,41;0,59;0,57;9,88;;2.313.349.413,38;31,47;12,38;0,05;460.841.692.461,96
PETZ3;10,80;0,48;69,28;2,78;1,44;48,64;6,32;2,94;32,29;30,69;-1,60;-0,14;2,04;8,82;-2,19;1,90;4,01;2,08;6,98;0,52;0,48;0,71;;;124.904.318,26;3,89;0,16;4,52;4.985.178.966,00
PFRM3;3,72;7,27;4,82;0,40;0,11;14,49;2,81;1,36;2,33;6,58;4,25;0,72;0,07;0,50;-0,34;1,46;8,20;2,22;6,60;0,27;0,65;1,64;9,44;;680.216,71;9,41;0,77;-1,55;460.583.515,56
PGMN3;5,11;;17,73;1,04;0,35;32,19;4,53;1,62;6,34;8,15;1,81;0,30;0,29;1,95;-0,71;1,55;5,89;1,99;10,23;0,34;0,66;1,23;6,32;25,12;6.675.578,62;4,90;0,29;-0,54;2.267.721.226,82
PINE4;1,25;;12,79;0,27;0,02;11,98;2,86;1,44;6,44;3,06;;;0,18;;-0,02;;2,08;0,13;;0,06;0,94;0,09;9,53;;227.379,88;4,70;0,10;-0,10;110.682.165,00
PLPL3;2,98;5,41;5,59;1,83;0,44;28,62;10,46;8,49;4,54;5,55;1,01;0,41;0,47;0,62;-4,05;4,90;32,78;7,90;14,20;0,24;0,76;0,93;;;1.590.449,56;1,63;0,53;-0,20;608.682.880,00
PNVL3;12,93;1,35;23,48;1,80;0,78;30,85;3,27;2,31;16,60;22,97;6,36;0,69;0,54;3,00;-1,78;1,85;7,67;3,31;5,53;0,43;0,57;1,43;8,67;9,31;6.625.051,44;7,18;0,55;4,61;1.944.380.829,33
POMO4;2,49;1,49;7,64;0,79;0,33;11,10;4,19;7,81;14,24;21,46;7,82;0,43;0,60;1,65;-0,72;1,61;10,33;4,38;1,55;0,42;0,57;0,56;6,33;7,07;9.528.128,91;3,16;0,33;0,60;2.258.691.810,42
PORT3;9,08;4,92;17,66;1,77;0,72;42,98;23,91;10,33;7,63;12,40;4,77;1,10;1,82;14.962,23;-0,83;1,00;10,00;4,10;8,12;0,41;0,59;0,40;6,17;-5,01;3.456.008,18;5,14;0,51;-1,32;3.994.914.888,00
POSI3;10,79;3,15;7,21;1,20;0,36;20,57;9,81;4,65;3,42;5,71;2,29;0,81;0,34;1,00;-2,32;1,73;16,62;4,94;16,52;0,30;0,70;1,06;14,02;88,83;17.603.712,47;9,00;1,50;-0,24;1.530.022.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;5.388.846,38;11,02;0,46;-1,77;977.237.930,40
PRIO3;24,64;;8,10;2,66;1,33;62,47;54,83;43,88;6,48;6,51;0,03;0,01;3,55;3,11;-2,61;8,20;32,87;16,49;22,43;0,50;0,50;0,38;61,68;61,88;359.670.356,50;9,26;3,04;0,04;21.748.406.926,40
PRNR3;5,65;1,66;10,15;0,94;0,54;18,42;7,42;3,89;5,33;5,57;0,24;0,04;0,40;2,56;-1,11;1,68;9,24;5,28;10,81;0,57;0,43;1,36;16,24;28,14;682.123,21;6,03;0,56;0,28;219.831.652,05
PSSA3;20,46;3,54;14,71;1,41;0,29;100,00;2,01;3,74;27,37;7,91;-19,47;-1,00;0,55;4,86;-0,80;1,10;9,56;1,96;4,32;0,20;0,80;0,52;5,64;-0,36;31.621.856,97;14,55;1,39;-0,30;13.229.150.787,60
PTBL3;9,55;10,62;5,93;2,97;0,61;44,48;16,15;10,64;3,91;5,48;1,57;1,19;0,63;5,66;-1,13;1,30;50,09;10,23;25,45;0,20;0,80;0,96;13,47;154,54;5.467.365,68;3,22;1,61;0,09;1.346.424.761,30
QUAL3;10,88;2,35;10,86;2,21;0,63;79,97;28,94;13,89;5,21;7,71;2,27;1,00;1,51;4,90;-0,96;0,48;21,18;6,46;13,23;0,31;0,69;0,47;1,31;-6,81;32.597.769,50;4,92;1,00;-0,38;3.090.075.856,00
RADL3;23,41;1,07;47,14;7,71;2,39;30,38;5,82;3,11;25,17;26,18;1,01;0,31;1,47;11,91;-5,35;1,57;16,36;5,07;18,28;0,31;0,69;1,63;16,47;12,88;123.650.749,91;3,04;0,50;4,56;38.671.681.300,00
RAIL3;20,01;0,10;-101,21;2,52;0,82;26,47;18,76;-4,50;24,28;31,19;6,91;0,72;4,55;8,67;-1,04;1,85;-2,49;-0,81;4,80;0,33;0,67;0,18;11,53;;148.185.141,15;7,95;-0,20;0,65;37.101.717.407,91
RAIZ4;5,11;1,29;18,24;2,38;0,53;5,33;2,78;1,30;8,52;12,47;3,94;1,10;0,24;7,98;-0,99;1,16;13,03;2,89;10,57;0,22;0,78;2,23;;;45.375.583,47;2,15;0,28;0,50;52.901.323.463,24
RANI3;6,97;9,25;4,80;1,66;0,65;44,91;31,80;21,25;3,21;4,37;1,16;0,60;1,02;2,90;-1,01;2,79;34,64;13,60;19,31;0,39;0,61;0,64;15,63;;9.598.189,56;4,19;1,45;0,05;1.717.124.453,43
RAPT4;11,06;6,55;5,39;1,34;0,31;24,57;11,47;6,58;3,09;5,33;2,42;1,05;0,35;0,92;-0,87;2,08;24,97;5,71;11,97;0,23;0,68;0,87;28,12;;21.393.219,21;8,22;2,05;-0,25;3.428.007.125,30
