TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;20,44;;-74,88;2,09;0,95;31,73;5,79;-2,87;37,09;47,52;10,43;0,59;2,15;-30,48;-1,16;0,85;-2,79;-1,27;2,70;0,46;0,53;0,44;3,62;;5.778.232,52;9,80;-0,27;1,47;2.417.905.159,04
ABCB4;17,39;6,61;5,72;0,80;0,08;16,60;11,66;10,08;4,95;4,95;;;0,58;7,74;-0,08;1,25;13,99;1,35;;0,10;0,90;0,13;7,15;11,89;11.273.613,70;21,72;3,04;0,10;3.931.707.152,02
ABEV3;14,86;4,06;17,28;2,71;1,71;49,91;22,47;17,60;13,54;12,82;-0,72;-0,14;3,04;53,92;-2,38;1,13;15,70;9,91;18,74;0,63;0,36;0,56;9,82;1,54;395.230.927,85;5,48;0,86;-2,45;234.048.222.405,86
AERI3;3,20;0,65;51,73;2,46;0,79;11,08;8,41;2,02;12,43;16,14;3,71;0,73;1,04;1,99;-2,17;2,65;4,76;1,53;7,66;0,32;0,68;0,76;;;8.476.187,04;1,30;0,06;-0,86;2.451.883.059,20
AESB3;10,30;1,04;10,73;1,55;0,36;23,57;15,63;18,74;12,86;24,31;11,45;1,38;2,01;2,00;-0,50;2,75;14,43;3,33;-1,42;0,23;0,68;0,18;;;13.003.831,44;6,65;0,96;;5.068.696.898,50
AGRO3;24,25;19,12;3,08;1,01;0,71;39,85;35,81;58,48;5,03;5,16;0,14;0,03;1,80;1,74;-1,46;4,91;32,67;23,09;14,65;0,71;0,29;0,39;55,29;151,67;12.487.597,44;24,12;7,88;0,01;2.482.642.444,00
AGXY3;7,78;2,16;15,00;0,95;0,15;11,21;3,14;1,04;4,97;8,80;3,84;0,73;0,16;3,67;-0,84;1,05;6,32;0,99;7,19;0,16;0,84;0,95;;;639.211,19;8,20;0,52;;1.329.018.414,42
ALLD3;11,87;11,22;4,19;0,72;0,28;13,72;6,66;4,42;2,78;3,50;0,73;0,19;0,19;1,22;-0,92;1,48;17,24;6,66;19,90;0,39;0,61;1,51;;;553.793,59;16,45;2,84;0,14;1.106.528.308,34
ALPA4;18,68;2,33;23,30;2,23;1,67;47,38;10,98;13,90;29,49;27,51;-0,11;-0,01;3,24;9,33;-2,76;1,83;9,55;7,18;6,40;0,75;0,25;0,52;-0,53;8,66;88.830.381,96;8,39;0,80;0,28;11.941.219.912,71
ALPK3;2,71;;-2,87;1,14;0,23;26,64;0,11;-22,18;557,14;1.789,74;1.232,60;2,51;0,64;-1,11;-0,25;0,29;-39,61;-8,01;-0,09;0,20;0,80;0,36;;;969.524,59;2,39;-0,94;0,79;583.240.142,56
ALSO3;18,18;2,11;16,72;0,71;0,41;69,41;55,68;28,66;8,61;5,37;-3,24;-0,27;4,79;2,86;-0,52;3,64;4,23;2,48;6,45;0,58;0,32;0,09;22,33;24,57;27.505.266,11;25,69;1,09;0,10;4.823.775.920,70
ALUP11;28,37;4,34;6,80;1,17;0,31;78,20;77,23;24,89;2,19;4,29;2,10;1,13;1,69;4,20;-0,38;1,78;17,26;4,60;15,12;0,27;0,60;0,18;27,49;31,52;39.334.520,44;24,17;4,17;0,54;8.304.671.121,15
AMAR3;2,69;;-6,19;0,84;0,28;44,23;-0,85;-5,52;-40,42;-97,01;-56,59;1,18;0,34;2,27;-0,55;1,32;-13,62;-4,46;-4,51;0,33;0,67;0,81;-2,41;;9.845.588,67;3,19;-0,43;;915.370.971,90
AMBP3;29,23;1,04;20,74;3,20;0,56;21,59;16,99;6,58;8,03;13,53;5,51;2,19;1,36;2,61;-0,90;2,26;15,40;2,68;7,10;0,17;0,80;0,41;;;27.448.647,44;9,15;1,41;0,15;3.301.107.237,24
AMER3;13,62;4,56;21,67;0,81;0,28;30,11;4,29;2,15;10,87;18,11;7,24;0,54;0,47;1,41;-0,53;1,76;3,72;1,30;1,98;0,35;0,65;0,61;21,42;;227.344.783,81;16,90;0,63;-0,07;12.364.003.347,00
ANIM3;5,15;;-9,05;0,73;0,19;55,89;11,91;-7,33;5,57;15,50;9,93;1,30;0,66;2,25;-0,24;1,70;-8,06;-2,12;3,79;0,26;0,70;0,29;22,51;;13.255.687,22;7,06;-0,57;0,01;2.075.885.657,70
APER3;29,36;0,24;71,29;1,13;0,63;100,00;7,36;2,85;27,61;20,81;-6,79;-0,28;2,03;9,43;-0,86;1,34;1,58;0,88;3,83;0,56;0,44;0,31;4,50;;1.107.100,74;26,02;0,41;0,02;330.627.859,20
ARML3;13,68;1,88;60,36;4,17;1,47;47,20;32,46;14,69;27,32;30,07;2,75;0,42;8,87;3,64;-3,02;4,78;6,90;2,44;4,62;0,35;0,65;0,17;;;3.734.389,48;3,28;0,23;0,24;4.729.990.247,28
ARZZ3;82,50;2,05;20,44;3,63;2,25;52,81;16,73;11,78;14,39;13,71;-0,68;-0,17;2,41;10,78;-4,73;1,66;17,75;11,01;18,91;0,62;0,38;0,94;18,73;30,72;83.196.056,07;22,75;4,04;0,01;9.069.167.689,40
ASAI3;17,25;1,00;14,55;7,02;0,70;16,73;5,80;3,39;8,51;11,53;3,02;2,49;0,49;-40,52;-1,01;0,95;48,26;4,78;18,25;0,10;0,90;1,41;;;123.272.325,41;2,46;1,19;-3,47;23.380.088.428,44
AURA33;29,34;9,17;5,62;1,37;0,63;41,30;27,82;15,68;3,17;3,13;-0,04;-0,02;0,88;2,96;-1,16;1,86;24,29;11,16;16,45;0,46;0,54;0,71;;;2.850.553,67;21,48;5,22;-0,18;2.086.902.570,00
AURE3;13,95;0,72;530,38;1,09;0,49;28,70;30,66;1,46;25,21;28,21;3,00;0,13;7,73;5,88;-0,61;1,77;0,21;0,09;2,68;0,45;0,55;0,06;;;38.259.196,44;12,82;0,03;;13.960.000.000,00
AZEV3;3,03;;6,17;1,39;0,36;18,34;24,69;18,16;4,54;4,60;0,35;0,11;1,12;-20,98;-0,52;0,95;22,53;5,87;22,51;0,26;0,74;0,32;-8,87;;232.307,26;2,18;0,49;-0,08;154.638.000,00
AZEV4;2,74;;5,58;1,26;0,33;18,34;24,69;18,16;4,11;4,60;0,35;0,11;1,01;-18,97;-0,47;0,95;22,53;5,87;22,51;0,26;0,74;0,32;-8,87;;696.537,07;2,18;0,49;-0,07;154.638.000,00
AZUL4;13,73;;14,00;-1,11;0,98;17,86;1,33;10,94;115,06;163,27;131,61;;1,53;-2,57;-1,36;0,43;-7,93;6,97;2,48;-0,88;1,88;0,64;8,38;;133.194.914,93;-12,37;0,98;-0,12;4.791.671.639,31
B3SA3;12,25;5,76;16,38;3,43;1,47;89,78;59,11;44,83;12,42;11,57;-0,85;-0,23;7,34;9,43;-2,41;1,67;20,92;8,99;11,60;0,43;0,57;0,20;34,69;25,83;437.179.129,11;3,58;0,75;4,01;74.895.720.000,00
BBAS3;39,63;7,72;5,57;0,77;0,06;31,08;16,23;13,82;4,74;4,74;;;0,77;2,88;-0,06;7,70;13,75;1,02;;0,07;0,92;0,07;-6,50;23,75;368.354.145,59;51,76;7,12;0,11;113.900.326.545,00
BBDC3;15,60;3,86;6,84;1,06;0,10;33,47;18,36;15,32;5,71;6,30;;;1,05;2,00;-0,10;5,40;15,53;1,40;;0,09;0,91;0,09;-5,09;6,31;92.278.058,67;14,68;2,28;0,44;183.828.723.921,90
BBDC4;18,83;3,52;8,26;1,28;0,12;33,47;18,36;15,32;6,89;6,30;;;1,27;2,41;-0,12;5,40;15,53;1,40;;0,09;0,91;0,09;-5,09;6,31;530.268.545,89;14,68;2,28;0,53;183.828.723.921,90
BBSE3;29,79;4,87;12,44;7,67;4,35;;;;10,37;10,37;;;;55,17;-6,68;1,29;61,62;34,94;;0,57;0,43;0,00;;3,59;140.478.668,81;3,89;2,39;0,45;59.600.000.000,00
BEEF3;12,75;5,42;17,06;11,84;0,39;17,35;7,73;1,60;3,53;6,31;2,78;9,33;0,27;1,19;-1,23;1,90;69,39;2,26;13,65;0,03;0,97;1,41;22,82;18,43;71.451.645,70;1,08;0,75;-0,51;7.712.499.268,90
BIDI11;10,40;0,43;-499,12;1,08;0,23;50,33;-5,35;-0,71;-66,25;-66,25;;;3,55;;-0,24;;-0,22;-0,05;;0,22;0,78;0,07;5,80;;189.680.308,83;9,67;-0,02;2,46;8.991.139.764,53
BIDI3;3,40;0,43;-489,52;1,06;0,23;50,33;-5,35;-0,71;-64,98;-66,25;;;3,48;;-0,24;;-0,22;-0,05;;0,22;0,78;0,07;5,80;;9.796.295,50;3,22;-0,01;2,42;8.991.139.764,53
BIDI4;3,41;0,43;-490,96;1,06;0,23;50,33;-5,35;-0,71;-65,17;-66,25;;;3,49;;-0,24;;-0,22;-0,05;;0,22;0,78;0,07;5,80;;44.223.197,08;3,22;-0,01;2,42;8.991.139.764,53
BKBR3;8,01;;-15,45;1,44;0,59;63,43;-1,58;-4,77;-46,59;-55,42;-8,83;0,27;0,74;-72,66;-0,74;0,96;-9,31;-3,83;-2,37;0,41;0,59;0,80;14,59;;15.108.935,00;5,57;-0,52;0,21;2.205.597.130,47
BLAU3;29,60;2,48;16,94;3,09;2,23;46,63;30,66;23,25;12,85;11,68;-1,17;-0,28;3,94;4,08;-7,70;4,30;18,21;13,15;14,01;0,72;0,28;0,57;;;15.464.418,19;9,59;1,75;-2,65;5.306.472.715,62
BMGB4;2,66;11,86;7,93;0,41;0,05;29,50;-0,51;3,95;-61,38;-61,38;;;0,31;;-0,05;;5,20;0,57;;0,11;0,89;0,15;13,33;0,08;1.346.159,11;6,44;0,34;-0,22;1.557.230.537,37
BMOB3;13,52;1,50;14,90;1,20;0,87;27,67;11,03;10,24;13,84;7,91;-5,93;-0,52;1,53;2,14;-2,41;2,77;8,08;5,86;5,04;0,73;0,27;0,57;;;4.588.479,78;11,23;0,91;0,33;1.229.090.923,84
BOAS3;6,17;1,28;15,54;1,62;1,32;51,84;5,18;22,01;66,04;42,31;-23,73;-0,58;3,42;2,68;-3,10;6,96;10,42;8,48;-1,28;0,81;0,19;0,39;6,65;;6.939.981,89;3,81;0,40;0,04;3.254.808.761,64
BPAC11;24,40;2,17;14,63;2,26;0,24;19,56;23,33;17,48;10,96;10,96;;;2,56;7,52;-3,24;1,04;15,47;1,67;;0,11;0,89;0,10;5,25;6,21;198.071.053,30;10,78;1,67;-0,75;93.583.108.747,73
BPAN4;6,88;3,55;12,28;1,26;0,17;55,59;8,86;6,49;8,99;8,99;;;0,80;;-0,17;;10,23;1,36;;0,13;0,87;0,21;1,40;;23.090.749,33;5,48;0,56;-1,12;8.987.569.079,20
BRAP3;20,60;33,63;1,11;1,06;1,05;;;;1,12;1,07;-0,13;-0,12;;9,47;-1,19;17,83;95,29;94,65;94,33;0,99;0,01;0,00;;63,27;1.826.722,44;19,50;18,58;0,01;8.628.412.126,96
BRAP4;22,60;33,72;1,22;1,16;1,15;;;;1,23;1,07;-0,13;-0,12;;10,39;-1,30;17,83;95,29;94,65;94,33;0,99;0,01;0,00;;63,27;64.877.046,11;19,50;18,58;0,01;8.628.412.126,96
BRBI11;15,00;5,40;10,66;2,08;0,38;36,49;17,71;22,54;13,57;6,47;-7,10;-1,09;2,40;2,00;-43,89;1,24;19,47;3,56;0,77;0,18;0,82;0,16;;;1.761.007,81;7,23;1,41;0,50;1.568.635.817,76
BRFS3;16,68;;-15,33;1,45;0,32;18,24;3,73;-2,36;9,73;16,83;7,09;1,06;0,36;2,63;-0,62;1,35;-9,48;-2,12;4,38;0,22;0,77;0,90;7,46;;130.473.755,19;11,48;-1,09;0,08;18.044.829.010,82
BRIT3;2,99;0,04;70,78;0,99;0,47;41,09;9,09;2,43;18,91;26,66;7,75;0,41;1,72;7,03;-0,62;1,38;1,41;0,67;2,28;0,47;0,53;0,27;;;1.140.296,59;3,01;0,04;-1,33;1.342.793.798,84
BRKM3;37,22;24,81;1,93;4,78;0,32;27,31;21,04;14,02;1,29;2,27;0,99;3,69;0,27;2,10;-0,56;1,56;247,82;16,61;45,75;0,07;0,93;1,18;17,25;;295.088,52;7,78;19,29;0,00;29.737.629.081,34
BRKM5;36,62;25,22;1,90;4,71;0,32;27,31;21,04;14,02;1,27;2,27;0,99;3,69;0,27;2,07;-0,55;1,56;247,82;16,61;45,75;0,07;0,93;1,18;17,25;;62.066.847,67;7,78;19,29;0,00;29.737.629.081,34
BRML3;8,47;0,63;34,64;0,65;0,36;90,34;51,90;16,52;11,02;14,97;3,95;0,23;5,72;8,08;-0,40;1,85;1,87;1,04;3,66;0,56;0,42;0,06;-2,54;3,41;66.288.143,96;13,09;0,24;-0,22;6.990.631.580,96
BRPR3;8,53;1,24;-333,66;0,57;0,36;100,00;58,52;-3,71;21,13;31,95;10,82;0,29;12,37;17,24;-0,39;1,31;-0,17;-0,11;1,55;0,63;0,37;0,03;-6,86;;14.934.019,15;14,92;-0,03;3,15;4.044.582.215,41
BRSR6;10,77;10,91;5,59;0,49;0,04;49,55;8,92;8,79;5,50;5,77;;;0,49;0,61;-0,05;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;16.452.236,22;21,97;1,93;1,06;4.613.832.807,16
CAML3;9,10;3,96;30,06;1,17;0,38;21,00;7,18;1,19;4,98;8,47;3,49;0,82;0,36;1,19;-1,03;2,01;3,89;1,26;9,39;0,32;0,68;1,06;12,75;-11,57;18.315.235,37;7,78;0,30;-0,39;3.276.000.000,00
CARD3;13,59;6,01;9,00;1,60;0,98;33,25;18,08;12,10;6,02;6,27;0,25;0,07;1,09;19,47;-1,38;1,21;17,83;10,86;14,81;0,61;0,39;0,90;1,99;12,59;1.708.559,52;8,47;1,51;0,35;567.644.000,00
CASH3;1,22;;-20,18;1,46;1,14;-30,21;-30,21;-16,10;-10,76;-5,24;5,51;-0,75;3,25;1,77;-4,14;8,57;-7,25;-5,63;-16,41;0,78;0,21;0,35;;;39.827.964,78;0,83;-0,06;0,05;988.514.100,00
CBAV3;11,80;2,45;6,32;1,49;0,59;20,36;31,55;38,17;7,64;9,12;1,48;0,29;2,41;3,06;-0,94;2,06;23,60;9,30;11,33;0,39;0,61;0,24;;;39.223.311,81;7,91;1,87;-0,03;6.989.124.996,09
CCRO3;13,83;1,18;8,08;2,43;0,59;55,61;49,39;20,59;3,37;5,89;2,52;1,82;1,66;6,12;-0,74;1,97;30,14;7,33;14,53;0,24;0,75;0,36;4,14;15,08;93.390.590,74;5,68;1,71;0,02;28.239.600.000,00
CEAB3;2,89;;2,83;0,32;0,11;46,89;1,63;5,65;9,79;21,29;11,50;0,37;0,16;0,72;-0,19;1,52;11,14;3,81;-5,62;0,34;0,66;0,68;1,51;;11.538.051,93;9,17;1,02;-0,01;893.910.697,20
CESP6;25,25;;25,45;1,09;0,57;56,74;48,48;14,02;7,36;8,66;1,27;0,19;3,57;60,78;-0,62;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;75.751.511,28;23,16;0,99;-0,31;8.302.192.833,55
CGRA4;30,18;9,44;3,16;0,76;0,53;53,98;28,94;27,98;3,06;2,84;-0,19;-0,05;0,88;1,97;-0,99;2,33;23,93;16,66;18,15;0,70;0,30;0,60;9,46;23,58;273.163,48;39,91;9,55;0,02;580.152.118,44
CIEL3;5,14;4,33;11,54;1,32;0,13;33,93;18,87;10,57;6,46;7,84;1,38;0,28;1,22;1,07;-1,02;1,17;11,45;1,15;8,48;0,10;0,87;0,11;-1,02;-21,29;114.007.672,63;3,89;0,45;0,24;13.964.429.413,54
CLSA3;5,17;;-7,62;1,31;1,01;31,20;-34,55;-27,43;-6,05;-2,63;3,41;-0,74;2,09;1,60;-4,89;4,82;-17,25;-13,19;-20,22;0,76;0,24;0,48;;;3.811.178,41;3,93;-0,68;0,02;977.215.512,00
CLSC4;56,45;10,51;5,11;0,75;0,19;12,89;7,31;4,77;3,34;5,16;1,98;0,45;0,24;3,86;-0,27;1,19;14,68;3,64;9,24;0,25;0,75;0,76;13,22;;419.701,04;75,16;11,04;-0,17;2.089.890.728,00
CMIG3;18,65;7,87;8,58;1,99;0,80;20,09;20,29;13,92;5,88;5,60;1,07;0,36;1,19;14,25;-1,07;1,30;23,15;9,37;17,89;0,40;0,60;0,67;12,38;70,27;11.754.700,00;9,39;2,17;0,20;31.617.594.799,04
CMIG4;12,18;12,04;5,60;1,30;0,53;20,09;20,29;13,92;3,84;5,60;1,07;0,36;0,78;9,31;-0,70;1,30;23,15;9,37;17,89;0,40;0,60;0,67;12,38;70,27;76.142.132,56;9,39;2,17;0,13;31.617.594.799,04
CMIN3;3,75;14,55;4,33;1,40;0,86;55,44;47,02;27,45;2,53;2,25;-0,28;-0,15;1,19;3,33;-1,44;2,73;32,21;19,74;31,76;0,61;0,39;0,72;;;28.567.581,00;2,69;0,87;-0,21;20.570.020.642,50
COCE5;48,22;6,03;7,20;1,02;0,31;18,02;13,63;5,84;3,08;5,92;3,17;1,05;0,42;-9,70;-0,43;0,89;14,18;4,36;13,55;0,31;0,69;0,75;14,63;5,82;345.598,70;47,25;6,70;0,35;3.344.063.015,07
COGN3;2,55;;-11,64;0,38;0,17;60,12;3,92;-8,48;25,19;56,83;31,64;0,47;0,99;1,69;-0,22;1,69;-3,23;-1,45;0,53;0,45;0,52;0,17;-1,85;;63.933.654,96;6,78;-0,22;0,13;4.785.345.835,50
CPFE3;33,39;16,30;7,85;2,37;0,58;24,70;19,99;12,20;4,79;7,07;2,29;1,13;0,96;11,08;-0,76;1,27;30,19;7,34;15,23;0,24;0,73;0,60;15,46;40,34;54.464.149,85;14,10;4,26;0,24;38.427.685.574,00
CPLE11;35,48;16,18;4,02;0,88;0,39;20,38;22,66;19,65;3,49;4,98;1,50;0,38;0,79;6,05;-0,51;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;9.680.076,41;40,52;8,83;0,26;19.582.778.635,00
CPLE3;6,67;15,94;3,78;0,82;0,37;20,38;22,66;19,65;3,28;4,98;1,50;0,38;0,74;5,69;-0,48;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;3.943.551,30;8,10;1,77;0,24;19.582.778.635,00
CPLE6;7,31;16,00;4,14;0,90;0,40;20,38;22,66;19,65;3,59;4,98;1,50;0,38;0,81;6,23;-0,52;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;46.812.998,89;8,10;1,77;0,26;19.582.778.635,00
CRFB3;20,07;2,90;15,96;2,12;0,53;18,75;5,68;3,04;8,54;11,34;2,80;0,69;0,49;-14,90;-0,94;0,92;13,27;3,34;10,44;0,25;0,73;1,10;10,34;17,64;68.581.943,22;9,48;1,26;-1,07;42.103.000.539,60
CSAN3;20,00;4,01;6,25;2,40;0,39;23,88;31,23;21,34;4,27;7,83;3,56;2,00;1,33;3,30;-0,52;1,89;38,31;6,24;11,39;0,16;0,68;0,29;26,99;42,06;90.451.956,44;8,35;3,20;0,02;37.668.825.733,20
CSED3;3,82;3,43;20,80;1,00;0,30;47,86;17,09;3,74;4,56;4,74;0,18;0,04;0,78;2,19;-0,41;2,05;4,81;1,43;12,25;0,30;0,70;0,38;;;1.400.750,85;3,82;0,18;0,00;1.431.833.400,00
CSMG3;12,92;5,10;11,46;0,70;0,39;33,75;12,42;7,10;6,56;10,47;3,91;0,42;0,81;12,97;-0,48;1,21;6,10;3,43;6,30;0,56;0,44;0,48;7,89;-0,26;18.202.335,63;18,46;1,13;-0,21;4.916.672.182,17
CSNA3;15,44;5,65;2,49;0,94;0,27;43,59;35,42;17,22;1,21;2,11;0,90;0,69;0,43;1,63;-0,47;1,65;37,59;10,95;21,67;0,29;0,67;0,64;22,81;;163.709.535,85;16,50;6,20;-0,12;20.382.063.965,39
CURY3;8,50;8,08;7,96;3,83;0,85;37,38;21,20;16,88;6,34;5,80;-0,54;-0,33;1,34;3,59;-2,94;1,49;48,09;10,62;29,62;0,22;0,73;0,63;;;9.839.220,89;2,22;1,07;0,01;2.510.125.756,80
CVCB3;7,07;;-3,46;5,22;0,40;100,00;-36,99;-59,42;-5,56;-5,57;-0,01;0,01;2,06;-5,20;-0,99;0,89;-150,85;-11,42;-28,71;0,08;0,92;0,19;-4,94;;90.150.546,15;1,35;-2,04;-0,01;1.962.910.947,72
CXSE3;7,91;6,83;11,74;2,13;2,11;;;;10,19;9,77;-0,42;-0,09;;17,11;-2,44;13,42;18,18;18,00;17,96;0,99;0,01;0,00;;13,16;12.183.329,33;3,71;0,67;0,90;23.700.000.000,00
CYRE3;14,72;3,84;6,66;0,93;0,41;33,93;20,63;17,61;5,68;7,14;1,46;0,24;1,17;1,08;-0,94;3,13;13,90;6,22;8,81;0,45;0,51;0,35;8,44;42,32;78.717.330,15;15,90;2,21;-0,12;5.924.188.281,18
DASA3;22,51;1,34;-71,26;1,67;0,51;30,09;2,90;-1,58;38,88;58,54;19,66;0,84;1,13;37,76;-0,71;1,05;-2,34;-0,72;1,33;0,31;0,69;0,46;27,93;;4.031.661,19;13,51;-0,32;-0,66;12.517.712.635,12
DESK3;10,44;0,13;32,47;1,02;0,38;56,59;21,25;6,26;9,56;13,32;3,76;0,40;2,03;25,89;-0,51;1,06;3,15;1,17;5,12;0,37;0,62;0,19;;;2.708.227,37;10,22;0,32;-4,22;910.158.291,72
DEXP3;8,01;4,80;3,59;1,52;0,54;20,10;14,15;10,26;2,60;3,22;0,63;0,36;0,37;1,40;-1,67;2,29;42,21;14,91;28,20;0,35;0,57;1,45;32,29;31,86;1.463.891,19;5,28;2,23;0,09;753.749.900,10
DIRR3;12,25;3,84;11,45;1,35;0,32;35,71;18,38;8,04;5,01;5,69;0,68;0,18;0,92;0,78;-0,66;4,64;11,76;2,79;11,90;0,24;0,73;0,35;5,52;;18.726.521,85;9,09;1,07;0,67;1.842.000.000,00
DMMO3;1,58;;4,24;-1,76;3,03;62,67;96,50;86,85;3,82;3,67;-0,14;;3,68;34,83;-5,95;1,22;-41,51;71,49;-46,13;-1,72;2,72;0,82;-1,34;;16.077.129,89;-0,90;0,37;0,02;805.302.409,02
DMVF3;4,47;;69,49;0,27;0,16;32,02;0,23;0,27;82,70;71,07;-11,63;-0,04;0,19;4,30;-0,21;1,16;0,39;0,23;-1,87;0,58;0,42;0,84;;;440.391,26;16,42;0,06;-0,27;229.736.902,68
DXCO3;11,02;11,62;6,82;1,46;0,54;34,90;16,51;14,01;5,79;8,26;2,47;0,62;0,96;4,70;-0,88;1,44;21,41;7,98;12,75;0,37;0,63;0,57;15,88;120,37;31.354.152,89;7,54;1,62;-1,05;8.484.736.903,65
ECOR3;6,16;;26,67;2,02;0,27;33,97;28,33;3,20;3,01;9,23;6,21;4,16;0,85;-5,80;-0,30;0,69;7,57;1,01;9,77;0,13;0,85;0,32;10,46;;23.050.715,89;3,05;0,23;-0,18;4.282.455.477,60
EGIE3;42,87;5,83;19,93;4,41;0,88;52,09;43,85;14,37;6,53;9,57;3,04;2,06;2,86;15,71;-1,10;1,40;22,15;4,43;17,69;0,20;0,80;0,31;14,25;2,55;78.524.675,44;9,71;2,15;-0,77;34.962.503.659,00
ELET3;48,33;1,53;16,47;1,41;0,59;67,04;33,06;17,50;8,72;10,63;1,86;0,30;2,88;6,45;-0,75;1,71;8,57;3,57;6,43;0,42;0,58;0,20;-9,01;14,54;446.710.461,74;34,25;2,93;-1,42;111.779.500.383,90
ELET6;50,67;3,04;17,27;1,48;0,62;67,04;33,06;17,50;9,14;10,63;1,86;0,30;3,02;6,76;-0,79;1,71;8,57;3,57;6,43;0,42;0,58;0,20;-9,01;14,54;137.310.208,52;34,25;2,93;-1,49;111.779.500.383,90
ELMD3;11,82;;-1.018,22;2,17;1,08;34,80;6,20;-0,35;57,18;58,67;1,49;0,06;3,54;5,79;-1,80;1,87;-0,21;-0,11;1,92;0,50;0,50;0,30;;;2.205.788,26;5,43;-0,01;10,37;1.654.607.960,46
EMBR3;13,68;;-475,59;0,71;0,20;18,73;3,05;-0,10;16,28;27,79;11,51;0,50;0,50;0,71;-0,45;2,03;-0,15;-0,04;1,92;0,28;0,70;0,40;1,13;;71.580.355,56;19,39;-0,03;4,90;10.144.371.102,80
ENAT3;18,17;9,40;3,55;1,21;0,79;38,07;100,80;60,44;2,13;1,34;-0,79;-0,45;2,14;2,61;-1,50;2,79;34,18;22,28;35,67;0,65;0,35;0,37;30,52;54,87;21.646.658,59;14,99;5,12;0,00;4.811.104.980,50
ENBR3;22,37;9,81;5,85;1,16;0,37;24,72;22,66;11,65;3,01;5,49;2,49;0,96;0,68;3,38;-0,50;1,66;19,77;6,25;14,22;0,32;0,65;0,54;15,05;27,24;63.207.531,96;19,36;3,83;0,28;13.064.595.224,64
ENEV3;15,19;;20,84;2,56;1,12;39,33;33,40;23,42;14,61;19,77;5,16;0,90;4,88;23,07;-1,32;1,47;12,30;5,37;7,37;0,44;0,56;0,23;18,85;;100.263.368,15;5,93;0,73;1,73;24.206.070.369,52
ENGI11;46,05;6,19;6,67;1,87;0,31;23,61;19,39;8,99;3,09;6,58;3,48;2,11;0,60;8,23;-0,42;1,17;28,09;4,69;13,33;0,17;0,81;0,52;17,81;74,52;70.708.686,04;24,56;6,90;0,15;16.756.411.061,16
ENJU3;1,47;;-2,49;0,73;0,65;27,09;-124,55;-105,10;-2,10;0,51;2,61;-0,91;2,62;0,84;-5,05;8,71;-29,44;-26,00;-34,89;0,88;0,12;0,25;;;2.463.467,33;2,00;-0,59;-0,03;296.359.912,32
EQTL3;25,56;2,50;7,36;1,79;0,41;29,55;20,94;15,11;5,31;9,58;4,27;1,44;1,11;3,66;-0,56;1,70;24,38;5,57;10,86;0,23;0,74;0,37;24,97;40,66;152.427.744,59;14,24;3,47;0,21;28.991.040.142,80
ESPA3;2,92;2,80;6,28;0,99;0,33;37,60;27,76;15,18;3,44;7,22;3,78;1,09;0,95;3,70;-0,53;1,30;15,70;5,18;11,27;0,33;0,67;0,34;;;11.482.435,63;2,96;0,46;0,72;718.052.564,04
ETER3;12,95;4,91;3,16;1,32;0,75;41,05;29,41;22,76;2,45;1,83;-0,61;-0,33;0,72;1,42;-2,79;3,57;41,82;23,74;40,98;0,57;0,43;1,04;6,30;;10.250.102,19;9,80;4,10;0,35;793.828.988,75
EUCA4;8,80;3,22;1,59;0,42;0,24;35,44;22,15;20,39;1,46;2,47;0,75;0,21;0,32;1,80;-0,36;1,62;26,15;14,90;18,80;0,57;0,43;0,73;16,44;72,53;229.587,96;21,19;5,54;0,01;958.209.718,80
EVEN3;6,19;1,19;8,07;0,71;0,22;27,14;9,35;7,92;6,84;4,23;-2,61;-0,27;0,64;0,63;-0,81;1,90;8,84;2,69;5,09;0,30;0,57;0,34;5,48;144,33;5.784.446,81;8,68;0,77;0,05;1.312.280.000,00
EZTC3;17,56;3,26;8,40;0,88;0,77;44,94;33,34;43,98;11,08;8,82;-2,26;-0,18;3,70;2,09;-1,36;6,17;10,53;9,11;7,11;0,87;0,12;0,21;10,85;14,94;31.671.237,70;19,85;2,09;0,55;3.865.099.411,47
FESA4;47,90;6,72;5,06;1,61;1,18;47,02;38,14;32,04;4,25;3,86;-0,38;-0,14;1,62;3,73;-2,08;3,72;31,82;23,33;29,72;0,73;0,27;0,73;16,87;64,38;7.719.471,85;29,75;9,47;0,01;4.229.056.000,00
