,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,endDate,operatingIncome,otherOperatingExpenses,interestExpense,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,totalLiab,totalStockholderEquity,minorityInterest,otherCurrentLiab,totalAssets,endDate,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable
2021-12-31,5959529000.0,79000000.0,6239364000.0,14127555000.0,20955479000.0,6374574000.0,1640908800.0,6374574000.0,453350000.0,-1118438000.0,-269828000.0,44032613000.0,37658039000.0,23077134000.0,-415045000.0,6229357000.0,6239364000.0,21236039000.0,45657337000.0,69927196000.0,79000000.0,6022139000.0,115663533000.0,1640908800.0,63571416000.0,736502000.0,5533180000.0,13101831000.0,22868268000.0,822600000.0,5734277000.0,6448483000.0,22459398000.0,121748000.0,4003949000.0,1429136000.0,44408491000.0,21060168000.0,356290000.0,25822889000.0,30109000.0,12198824000.0,1773490000.0,639825000.0,7132402000.0
2020-12-31,6008234000.0,79000000.0,4770527000.0,14316603000.0,22123560000.0,6819136000.0,1609372800.0,6819136000.0,987821000.0,-777846000.0,1237707000.0,43126472000.0,36307336000.0,21002912000.0,-810902000.0,4770527000.0,4770527000.0,17555688000.0,39181614000.0,69556764000.0,,5176826000.0,108738378000.0,1609372800.0,63571416000.0,591684000.0,4737197000.0,11683720000.0,23026429000.0,1248151000.0,4598367000.0,5762081000.0,17875084000.0,138641000.0,1429293000.0,1358692000.0,44352593000.0,19060868000.0,144433000.0,28974647000.0,,11214237000.0,1066075000.0,633100000.0,6613004000.0
2019-12-31,6394535000.0,79000000.0,5001014000.0,15126381000.0,23706290000.0,7431244000.0,1577750400.0,7431244000.0,1148665000.0,-975465000.0,1393521000.0,44268171000.0,36836927000.0,20561881000.0,-1036709000.0,5001014000.0,5001014000.0,18215780000.0,37834144000.0,70455578000.0,,4814263000.0,108289722000.0,1577750400.0,63571416000.0,679341000.0,5687962000.0,10349661000.0,23059172000.0,1196200000.0,5418577000.0,3393377000.0,17732088000.0,171042000.0,2099146000.0,1284020000.0,42847264000.0,18644678000.0,104251000.0,29180626000.0,,13307454000.0,2590509000.0,578003000.0,6871799000.0
2018-12-31,11277490000.0,79000000.0,8928258000.0,15364886000.0,24031809000.0,7213864000.0,1546214400.0,7213864000.0,1453059000.0,-696636000.0,2349232000.0,43462740000.0,36248876000.0,19430931000.0,4063626000.0,8928258000.0,8928258000.0,19158564000.0,30954291000.0,71607027000.0,,5437072000.0,102561318000.0,1546214400.0,63571416000.0,569964000.0,6792854000.0,9095355000.0,23062421000.0,1242757000.0,7760357000.0,3381328000.0,17160820000.0,230097000.0,1427571000.0,1330577000.0,34115327000.0,18362992000.0,101657000.0,29386042000.0,,13367904000.0,4358222000.0,462053000.0,7642782000.0
