TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SANB3;14,86;7,32;7,55;1,01;0,11;25,83;14,67;12,09;6,22;6,72;;;0,91;;-0,11;;13,45;1,49;;0,11;0,89;0,12;0,22;14,60;3.614.849,84;14,38;1,93;-0,70;118.101.864.053,25
SANB4;16,22;7,38;8,23;1,11;0,12;25,83;14,67;12,09;6,78;6,72;;;1,00;;-0,13;;13,45;1,49;;0,11;0,89;0,12;0,22;14,60;4.238.627,32;14,38;1,93;-0,76;118.101.864.053,25
SAPR11;18,01;6,43;4,82;0,65;0,34;57,67;31,66;20,29;3,09;5,17;2,08;0,44;0,98;6,05;-0,40;1,60;13,47;7,01;10,32;0,52;0,48;0,35;8,40;12,56;20.119.967,20;27,82;3,75;-12,35;5.458.474.334,63
SAPR3;3,40;6,29;4,56;0,61;0,32;57,67;31,66;20,29;2,92;5,17;2,08;0,44;0,93;5,73;-0,38;1,60;13,47;7,01;10,32;0,52;0,48;0,35;8,40;12,56;2.128.138,20;5,56;0,75;-11,69;5.458.474.334,63
SAPR4;3,67;6,41;4,92;0,66;0,34;57,67;31,66;20,29;3,16;5,17;2,08;0,44;1,00;6,18;-0,41;1,60;13,47;7,01;10,32;0,52;0,48;0,35;8,40;12,56;10.016.589,44;5,56;0,75;-12,61;5.458.474.334,63
SBFG3;18,85;0,63;13,01;1,98;0,60;47,08;6,61;5,92;11,66;17,63;5,97;1,02;0,77;2,93;-1,14;1,77;15,23;4,64;4,20;0,30;0,70;0,78;22,57;;37.244.214,36;9,51;1,45;0,23;4.591.787.201,30
SBSP3;57,19;1,62;16,32;1,53;0,73;34,47;20,35;11,96;9,59;13,03;3,43;0,55;1,95;22,25;-0,84;1,34;9,39;4,50;7,44;0,48;0,52;0,38;6,69;-3,75;352.894.225,88;37,90;3,56;-4,62;39.725.593.586,28
SEER3;8,19;1,51;-17,39;0,75;0,32;52,28;6,66;-3,89;10,17;14,27;4,10;0,30;0,68;8,29;-0,40;1,26;-4,33;-1,84;5,19;0,43;0,57;0,47;4,57;;6.045.489,28;10,90;-0,47;0,12;1.055.516.792,00
SEQL3;4,67;;-9,74;1,25;0,34;18,55;4,44;-3,74;8,20;15,99;7,79;1,19;0,36;-133,24;-0,51;0,99;-12,87;-3,53;6,43;0,27;0,73;0,94;;;20.980.437,16;3,83;-0,49;0,00;673.380.892,80
SHUL4;4,89;3,88;7,97;1,80;0,78;22,89;15,16;11,85;6,23;65,63;1,39;0,40;0,94;1,85;-2,26;2,82;22,56;9,78;14,66;0,43;0,57;0,83;24,09;48,33;1.257.885,00;2,73;0,62;0,32;18.089.782.062,52
SIMH3;10,32;5,74;12,02;3,45;0,17;33,36;23,76;4,16;2,10;7,21;5,11;8,37;0,50;0,71;-0,29;2,42;28,66;1,42;8,93;0,05;0,91;0,34;16,28;;24.412.649,32;3,14;0,90;0,26;9.071.573.575,38
SLCE3;44,44;5,40;7,14;1,99;0,63;33,97;28,00;14,52;3,70;4,87;1,17;0,63;1,04;3,31;-1,19;1,68;27,88;8,84;21,67;0,32;0,66;0,61;30,68;113,71;61.923.536,04;22,54;6,28;0,28;9.535.650.469,11
SMTO3;27,36;7,96;6,45;1,81;0,54;40,95;41,70;24,67;3,82;6,30;2,49;1,18;1,59;3,60;-0,80;1,89;28,10;8,42;14,79;0,30;0,70;0,34;16,99;39,74;49.301.131,28;15,20;4,27;0,13;9.756.552.227,24
SOJA3;12,87;0,31;12,97;2,35;0,95;12,34;9,75;9,93;13,21;15,90;2,69;0,48;1,29;4,28;-4,28;1,39;18,12;7,29;10,89;0,40;0,60;0,73;;;2.608.299,32;5,57;1,01;0,22;1.532.195.464,08
SOMA3;14,27;0,64;29,23;1,52;1,08;55,48;7,32;9,13;36,44;39,72;3,28;0,14;2,67;6,33;-1,53;2,39;5,19;3,70;1,76;0,71;0,29;0,40;;;80.395.536,92;9,31;0,48;0,09;11.088.480.380,49
SQIA3;19,47;0,33;61,24;2,25;1,24;39,75;9,80;5,88;36,72;40,29;3,57;0,22;3,60;-23,08;-1,36;0,64;3,67;2,02;3,57;0,55;0,45;0,34;33,05;28,16;15.921.661,52;8,87;0,33;0,31;1.753.562.921,68
STBP3;8,47;7,91;19,61;3,14;1,46;43,48;27,68;21,17;14,99;13,62;-1,38;-0,29;4,15;9,23;-1,97;2,59;16,01;7,46;13,08;0,47;0,53;0,35;13,09;;38.780.474,64;2,73;0,44;0,07;7.392.864.595,36
SULA11;24,49;0,93;24,98;1,24;0,35;4,97;-3,10;1,95;-15,74;5,61;21,35;-1,69;0,49;0,94;-1,00;2,30;4,98;1,39;-10,29;0,28;0,72;0,71;4,58;-9,91;77.505.251,64;19,45;0,97;-0,32;10.305.439.400,67
SUZB3;55,27;2,43;4,10;2,68;0,58;49,45;41,93;38,86;3,80;6,76;2,96;2,08;1,59;3,21;-0,81;2,81;65,24;14,18;15,82;0,22;0,78;0,36;32,90;60,88;290.865.420,44;20,53;13,40;0,08;74.842.271.848,32
SYNE3;5,06;170,18;0,63;0,51;0,18;69,87;68,45;52,92;0,49;0,86;0,37;0,38;0,34;1,06;-0,22;4,43;79,85;27,77;38,27;0,35;0,40;0,52;40,50;;2.257.961,60;10,11;8,07;0,00;781.539.558,40
TAEE11;38,98;13,61;6,45;1,88;0,74;85,35;101,94;63,10;3,99;6,01;2,02;0,95;4,07;5,03;-0,94;3,09;29,13;11,43;19,17;0,39;0,61;0,18;20,07;19,31;86.698.466,48;20,77;6,05;-0,28;13.442.347.351,14
TAEE3;13,02;13,48;6,52;1,90;0,74;85,35;101,94;63,10;4,03;6,01;2,02;0,95;4,11;5,08;-0,95;3,09;29,13;11,43;19,17;0,39;0,61;0,18;20,07;19,31;1.860.410,04;6,92;2,02;-0,28;13.442.347.351,14
TAEE4;13,02;13,49;6,51;1,90;0,74;85,35;101,94;63,10;4,03;6,01;2,02;0,95;4,11;5,08;-0,95;3,09;29,13;11,43;19,17;0,39;0,61;0,18;20,07;19,31;2.917.762,56;6,92;2,02;-0,28;13.442.347.351,14
TASA3;14,51;10,98;2,80;2,02;0,87;49,25;35,90;23,56;1,83;2,15;0,32;0,35;0,66;3,89;-2,63;1,50;72,20;31,00;48,02;0,43;0,57;1,32;26,98;;545.696,08;7,33;5,29;0,70;1.858.646.793,45
TASA4;14,64;11,09;2,77;2,00;0,86;49,25;35,90;23,56;1,82;2,15;0,32;0,35;0,65;3,85;-2,60;1,50;72,20;31,00;48,02;0,43;0,57;1,32;26,98;;13.264.277,44;7,33;5,29;0,69;1.858.646.793,45
TFCO4;12,14;1,49;121,96;37,50;22,84;57,97;22,47;18,02;97,81;16,66;0,21;0,08;21,98;43,91;-89,82;3,31;30,74;18,73;24,73;0,61;0,39;1,04;;;3.059.396,32;0,32;0,10;1,30;1.924.601.918,08
TGMA3;23,32;5,94;11,63;2,08;1,48;19,84;13,78;10,43;8,80;8,74;-0,05;-0,01;1,21;5,54;-2,85;2,26;17,93;12,75;15,43;0,71;0,29;1,22;1,74;57,03;7.069.345,64;11,16;2,00;0,51;1.534.567.773,75
TIMS3;13,37;4,58;12,20;1,30;0,60;52,43;20,24;13,88;8,36;12,05;3,68;0,57;1,69;-35,40;-0,72;0,90;10,63;4,96;8,96;0,47;0,53;0,36;2,95;29,12;145.735.048,04;10,46;1,11;0,90;32.850.315.680,86
TOTS3;31,72;0,72;47,79;4,54;1,92;67,02;15,14;11,20;35,34;33,86;-1,47;-0,19;5,35;7,71;-4,74;1,72;9,49;4,02;7,04;0,42;0,55;0,36;8,34;21,91;145.397.921,56;7,02;0,67;2,10;19.644.940.651,23
TPIS3;1,58;1,19;1,94;0,28;0,09;38,11;31,45;11,60;0,71;5,05;4,33;1,71;0,22;-0,96;-0,09;0,40;14,52;4,54;10,56;0,31;0,69;0,39;-7,49;;1.364.969,80;5,59;0,81;-0,45;276.320.000,00
TRIS3;4,65;4,74;10,73;0,70;0,38;33,54;16,50;10,95;7,12;9,60;2,48;0,24;1,18;0,71;-1,36;3,72;6,54;3,51;5,38;0,54;0,44;0,32;20,68;98,79;5.126.504,04;6,60;0,43;-0,20;864.039.200,94
TRPL4;23,77;0,73;6,08;0,98;0,49;65,19;71,11;45,66;3,90;6,00;1,68;0,42;2,78;4,09;-0,57;5,29;16,07;8,05;14,19;0,50;0,48;0,18;-6,60;-12,14;44.342.158,36;24,40;3,92;-0,20;17.372.625.637,68
TTEN3;12,03;0,12;14,27;2,61;1,14;13,36;6,33;7,22;16,28;17,57;1,30;0,21;1,03;3,55;-4,76;1,74;18,30;8,02;9,22;0,44;0,56;1,11;;;18.155.749,24;4,88;0,89;0,77;6.321.812.822,78
TUPY3;30,51;1,74;9,70;1,48;0,55;17,85;8,49;5,07;5,79;7,99;2,20;0,56;0,49;1,63;-1,53;2,10;15,23;5,64;10,45;0,37;0,63;1,11;16,82;;22.413.628,12;20,27;3,09;0,10;4.319.557.900,00
UGPA3;13,57;4,30;9,14;1,39;0,42;3,99;2,03;1,32;5,94;9,26;3,32;0,78;0,12;2,05;-0,95;1,57;15,26;4,56;9,80;0,30;0,69;3,46;7,24;1,16;95.223.999,36;9,72;1,48;0,08;15.121.746.964,80
UNIP3;95,86;16,18;4,10;3,11;1,46;46,83;47,04;31,70;2,77;2,93;-0,18;-0,21;1,30;4,81;-3,02;2,42;75,83;35,52;51,39;0,47;0,53;1,12;47,87;54,12;1.744.416,72;31,00;23,51;0,03;11.260.532.502,30
UNIP6;113,88;14,96;4,88;3,70;1,73;46,83;47,04;31,70;3,29;2,93;-0,18;-0,21;1,55;5,73;-3,59;2,42;75,83;35,52;51,39;0,47;0,53;1,12;47,87;54,12;18.802.724,28;31,00;23,51;0,03;11.260.532.502,30
USIM3;7,68;9,76;1,92;0,40;0,23;21,12;18,02;15,23;1,62;1,78;0,16;0,04;0,29;0,61;-0,48;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;3.223.601,68;19,39;4,00;-0,05;9.576.673.230,32
USIM5;7,74;10,79;1,91;0,39;0,23;21,12;18,02;15,23;1,61;1,78;0,16;0,04;0,29;0,61;-0,47;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;142.392.755,40;19,39;4,00;-0,05;9.576.673.230,32
VALE3;73,50;10,15;3,22;1,91;0,79;49,82;44,05;45,63;3,33;3,70;0,37;0,21;1,47;68,46;-0,95;1,07;59,45;24,49;30,46;0,41;0,57;0,54;25,41;51,64;2.904.118.643,20;37,57;22,33;0,28;343.458.771.331,81
VAMO3;15,33;1,25;30,11;4,39;1,05;41,51;31,92;12,31;11,61;14,73;3,12;1,18;3,71;7,35;-1,58;1,72;14,58;3,48;10,39;0,24;0,76;0,28;571,04;559,46;45.101.518,04;3,57;0,52;0,53;16.047.478.230,50
VBBR3;18,56;3,24;8,09;1,64;0,54;5,34;2,32;1,65;5,77;9,26;3,50;1,00;0,13;1,89;-1,16;2,17;20,32;6,72;10,26;0,33;0,67;4,06;8,47;;165.883.108,44;11,22;2,28;-0,21;21.482.600.000,00
VITT3;14,98;1,50;18,04;4,49;2,46;35,67;18,21;13,85;13,71;15,03;1,32;0,43;2,50;8,06;-7,21;1,87;24,89;13,65;17,44;0,55;0,45;0,99;;;1.576.845,52;3,38;0,84;0,39;2.168.624.462,12
VIVA3;25,50;1,29;17,36;4,34;2,36;63,44;18,32;19,25;18,25;17,72;-0,53;-0,13;3,34;6,65;-6,17;2,35;25,01;13,59;16,46;0,54;0,46;0,71;;;33.527.708,40;5,90;1,47;0,28;6.046.662.886,40
VIVT3;40,43;8,34;12,23;0,99;0,56;42,70;13,86;11,93;10,53;12,64;2,11;0,20;1,46;-18,52;-0,68;0,85;8,10;4,57;6,61;0,56;0,43;0,38;0,71;6,48;127.372.313,44;41,20;3,34;0,86;68.385.542.691,38
VLID3;11,02;2,59;15,69;0,78;0,31;27,13;11,60;2,71;3,66;6,77;3,11;0,66;0,42;1,59;-0,60;1,72;4,97;2,01;9,81;0,40;0,58;0,74;4,98;-7,47;2.304.866,08;14,37;0,71;-0,09;938.967.400,00
VULC3;14,36;;10,77;2,25;1,53;36,33;16,10;13,93;9,32;9,70;0,38;0,09;1,50;3,62;-4,74;2,65;20,91;14,18;18,86;0,68;0,32;1,02;10,48;56,66;6.218.465,32;6,55;1,37;0,62;3.627.362.161,44
VVEO3;17,79;2,28;17,84;2,28;0,72;16,45;5,34;4,10;13,71;17,02;3,32;0,55;0,73;2,76;-1,70;1,82;12,79;4,03;6,80;0,32;0,68;0,98;;;4.387.996,20;7,80;1,00;-1,18;5.092.995.808,00
WEGE3;41,02;1,21;44,14;12,80;6,63;28,42;16,27;13,66;37,07;37,02;-0,05;-0,02;6,03;23,99;-20,64;1,69;28,99;15,03;23,19;0,52;0,47;1,10;20,26;28,32;319.757.458,96;3,20;0,93;3,51;171.670.306.118,20
WIZS3;7,70;7,45;10,02;3,30;0,65;57,93;36,70;15,13;4,13;4,18;0,05;0,04;1,52;-9,01;-0,78;0,71;32,89;6,45;19,65;0,20;0,54;0,43;15,13;-2,80;7.122.119,96;2,39;0,79;-0,21;1.261.668.454,98
YDUQ3;14,50;0,87;416,74;1,44;0,46;54,39;12,04;0,24;8,38;16,11;7,73;1,33;1,01;4,23;-0,63;1,64;0,35;0,11;5,47;0,32;0,68;0,45;6,64;-50,59;107.035.272,60;10,15;0,04;-4,45;4.515.788.113,11
